H2S(WE),H2S(AE),SO2(WE),SO2(AE),CO(WE),CO(AE),VOC(WE),VOC(AE),NH3(WE),NH3(AE),MICS6814(CO),MICS6814(NH3),MICS6814(NO2),SEMEATECH(NH3),SEMEATECH(CH3SH),Class
340.713,265.756,569.672,857.234,720.949,122.657,388.754,45.439,535.168,287.779,2.967,2.535,3.2,587,4,Alho
346.165,267.119,538.327,862.686,711.409,121.294,388.754,50.488,535.168,287.779,2.967,2.535,3.2,589,1,Alho
335.262,273.933,573.761,857.234,726.401,124.02,393.803,50.488,530.119,287.779,2.964,2.532,3.2,591,1,Alho
340.713,261.668,575.124,851.783,705.958,125.382,393.803,50.488,535.168,287.779,2.967,2.535,3.2,593,3,Alho
346.165,263.031,554.681,855.872,701.869,122.657,393.803,50.488,535.168,287.779,2.964,2.532,3.2,595,3,Alho
332.536,271.208,550.593,849.057,741.392,125.382,393.803,50.488,535.168,287.779,2.964,2.532,3.2,598,3,Alho
331.173,272.571,560.133,859.96,741.392,121.294,398.852,45.439,535.168,282.73,2.964,2.529,3.2,600,3,Alho
346.165,273.933,579.212,862.686,746.843,125.382,398.852,50.488,535.168,287.779,2.967,2.532,3.2,602,2,Alho
336.625,260.305,565.584,853.146,701.869,125.382,398.852,50.488,535.168,287.779,2.967,2.532,3.2,604,6,Alho
342.076,269.845,538.327,849.057,705.958,198.977,398.852,50.488,535.168,287.779,2.967,2.529,3.2,606,6,Alho
337.987,265.756,572.398,849.057,715.498,125.382,403.9,45.439,535.168,287.779,2.967,2.529,3.2,608,1,Alho
346.165,269.845,554.681,847.694,735.941,115.842,403.9,45.439,535.168,287.779,2.967,2.529,3.2,610,1,Alho
452.467,272.571,545.141,859.96,725.038,117.205,398.852,50.488,535.168,287.779,2.967,2.529,3.2,611,1,Alho
343.439,268.482,543.778,851.783,731.852,125.382,403.9,45.439,535.168,287.779,2.964,2.529,3.2,613,1,Alho
342.076,264.393,565.584,851.783,741.392,114.48,403.9,50.488,535.168,287.779,2.967,2.526,3.2,615,1,Alho
348.89,273.933,543.778,859.96,722.312,117.205,403.9,50.488,535.168,287.779,2.967,2.529,3.2,616,1,Alho
336.625,272.571,584.664,859.96,735.941,115.842,408.949,50.488,535.168,287.779,2.964,2.526,3.2,617,4,Alho
346.165,261.668,573.761,855.872,722.312,122.657,408.949,50.488,535.168,287.779,2.967,2.526,3.2,619,4,Alho
337.987,261.668,575.124,853.146,720.949,125.382,408.949,45.439,535.168,287.779,2.964,2.523,3.2,620,7,Alho
351.616,267.119,539.69,859.96,707.321,124.02,413.998,50.488,535.168,287.779,2.964,2.526,3.197,621,7,Alho
348.89,267.119,560.133,862.686,704.595,126.745,413.998,50.488,535.168,287.779,2.967,2.523,3.197,622,7,Alho
332.536,260.305,581.938,853.146,707.321,117.205,413.998,50.488,535.168,287.779,2.964,2.523,3.2,624,6,Alho
339.35,260.305,587.39,850.42,720.949,128.108,413.998,50.488,535.168,287.779,2.964,2.523,3.197,625,6,Alho
343.439,264.393,561.495,854.509,705.958,126.745,419.047,50.488,535.168,287.779,2.964,2.52,3.197,626,2,Alho
348.89,275.296,551.955,853.146,741.392,119.931,413.998,50.488,535.168,287.779,2.964,2.523,3.197,628,2,Alho
342.076,298.465,556.044,857.234,748.206,118.568,413.998,50.488,535.168,287.779,2.964,2.52,3.2,629,5,Alho
348.89,271.208,557.407,831.34,745.48,118.568,419.047,45.439,535.168,287.779,2.964,2.523,3.197,631,5,Alho
342.076,269.845,575.124,861.323,729.126,124.02,419.047,50.488,535.168,287.779,2.964,2.52,3.197,632,5,Alho
351.616,267.119,558.77,854.509,701.869,134.922,419.047,50.488,535.168,287.779,2.964,2.52,3.197,633,5,Alho
352.979,271.208,542.415,859.96,710.046,128.108,424.096,45.439,535.168,287.779,2.964,2.52,3.197,635,4,Alho
340.713,278.022,575.124,861.323,738.666,122.657,424.096,45.439,535.168,287.779,2.964,2.517,3.197,636,1,Alho
346.165,267.119,583.301,861.323,742.755,114.48,424.096,45.439,535.168,287.779,2.964,2.517,3.197,638,1,Alho
340.713,238.499,547.867,859.96,727.763,115.842,424.096,45.439,535.168,287.779,2.961,2.517,3.197,639,3,Alho
332.536,257.579,550.593,864.049,723.675,115.842,424.096,50.488,535.168,287.779,2.964,2.517,3.197,641,3,Alho
344.802,248.039,580.575,851.783,757.746,122.657,424.096,45.439,535.168,287.779,2.964,2.514,3.197,642,3,Alho
346.165,273.933,571.035,854.509,720.949,130.834,429.144,50.488,535.168,287.779,2.964,2.514,3.197,644,3,Alho
346.165,280.748,545.141,855.872,725.038,122.657,429.144,50.488,535.168,287.779,2.964,2.517,3.197,646,2,Alho
351.616,279.385,546.504,859.96,741.392,130.834,429.144,45.439,535.168,287.779,2.964,2.517,3.197,647,2,Alho
348.89,284.836,554.681,859.96,729.126,115.842,434.193,50.488,535.168,287.779,2.964,2.514,3.197,648,6,Alho
351.616,291.65,556.044,850.42,745.48,126.745,434.193,50.488,535.168,287.779,2.964,2.514,3.197,650,6,Alho
355.705,268.482,569.672,855.872,718.223,126.745,434.193,50.488,535.168,287.779,2.961,2.514,3.197,651,1,Alho
351.616,268.482,546.504,862.686,719.586,126.745,439.242,50.488,535.168,287.779,2.961,2.514,3.197,652,1,Alho
351.616,275.296,546.504,864.049,722.312,118.568,439.242,50.488,535.168,287.779,2.961,2.511,3.197,653,1,Alho
340.713,273.933,576.487,851.783,742.755,119.931,439.242,50.488,535.168,287.779,2.961,2.511,3.197,655,1,Alho
358.43,269.845,572.398,861.323,711.409,128.108,434.193,50.488,535.168,287.779,2.961,2.508,3.197,656,1,Alho
355.705,272.571,558.77,844.969,723.675,119.931,439.242,45.439,535.168,287.779,2.961,2.511,3.197,657,4,Alho
352.979,269.845,545.141,855.872,711.409,113.117,444.291,45.439,535.168,287.779,2.961,2.511,3.197,658,4,Alho
344.802,272.571,588.752,853.146,740.029,117.205,444.291,50.488,535.168,287.779,2.961,2.508,3.197,659,7,Alho
342.076,276.659,565.584,853.146,748.206,117.205,439.242,50.488,540.217,287.779,2.961,2.508,3.197,660,7,Alho
346.165,263.031,571.035,857.234,722.312,139.011,439.242,50.488,535.168,287.779,2.961,2.508,3.197,661,7,Alho
350.253,280.748,576.487,858.597,745.48,122.657,444.291,45.439,535.168,287.779,2.961,2.508,3.197,662,7,Alho
350.253,278.022,572.398,864.049,749.569,126.745,449.339,50.488,540.217,287.779,2.964,2.508,3.197,663,6,Alho
358.43,276.659,539.69,865.411,716.861,124.02,444.291,50.488,535.168,287.779,2.961,2.508,3.197,664,6,Alho
348.89,276.659,543.778,865.411,725.038,0.0,444.291,50.488,535.168,287.779,2.961,2.508,3.197,665,2,Alho
350.253,279.385,562.858,851.783,740.029,118.568,444.291,45.439,520.022,287.779,2.961,2.505,3.197,665,5,Alho
355.705,283.473,561.495,861.323,752.295,128.108,444.291,50.488,535.168,287.779,2.964,2.505,3.197,667,5,Alho
348.89,280.748,543.778,855.872,719.586,115.842,449.339,50.488,540.217,287.779,2.961,2.502,3.197,667,5,Alho
344.802,278.022,572.398,850.42,749.569,168.994,444.291,50.488,535.168,287.779,2.961,2.505,3.197,668,5,Alho
357.067,273.933,562.858,853.146,710.046,128.108,449.339,50.488,540.217,287.779,2.961,2.505,3.197,669,4,Alho
355.705,280.748,553.318,813.623,726.401,117.205,449.339,50.488,535.168,287.779,2.961,2.505,3.197,670,4,Alho
352.979,272.571,575.124,854.509,727.763,126.745,454.388,45.439,535.168,287.779,2.961,2.502,3.197,671,1,Alho
355.705,276.659,557.407,854.509,712.772,119.931,454.388,45.439,535.168,287.779,2.961,2.502,3.197,671,1,Alho
361.156,275.296,571.035,851.783,722.312,126.745,454.388,45.439,540.217,287.779,2.958,2.502,3.197,672,3,Alho
348.89,279.385,581.938,854.509,748.206,122.657,454.388,45.439,540.217,287.779,2.958,2.502,3.197,672,3,Alho
352.979,280.748,581.938,855.872,749.569,119.931,459.437,50.488,540.217,287.779,2.961,2.502,3.197,673,3,Alho
348.89,271.208,573.761,868.137,746.843,118.568,459.437,45.439,535.168,287.779,2.961,2.499,3.197,673,3,Alho
343.439,268.482,576.487,861.323,748.206,115.842,459.437,45.439,540.217,287.779,2.958,2.496,3.197,673,2,Alho
346.165,275.296,580.575,855.872,741.392,128.108,459.437,45.439,540.217,287.779,2.961,2.499,3.197,674,6,Alho
350.253,272.571,549.23,851.783,711.409,125.382,464.486,50.488,540.217,287.779,2.961,2.499,3.197,674,6,Alho
350.253,282.111,568.31,857.234,752.295,122.657,464.486,45.439,535.168,287.779,2.958,2.496,3.197,674,1,Alho
362.519,283.473,577.85,858.597,748.206,128.108,459.437,50.488,540.217,287.779,2.958,2.496,3.194,674,1,Alho
348.89,286.199,553.318,859.96,749.569,121.294,459.437,50.488,535.168,287.779,2.958,2.496,3.197,674,1,Alho
354.342,282.111,576.487,855.872,749.569,111.754,459.437,45.439,540.217,287.779,2.958,2.496,3.197,674,1,Alho
359.793,280.748,564.221,850.42,735.941,119.931,464.486,45.439,540.217,287.779,2.958,2.496,3.194,675,1,Alho
362.519,280.748,545.141,862.686,725.038,114.48,469.534,50.488,540.217,287.779,2.958,2.496,3.194,675,1,Alho
359.793,286.199,568.31,850.42,731.852,126.745,464.486,50.488,540.217,287.779,2.958,2.493,3.194,675,4,Alho
355.705,273.933,542.415,853.146,718.223,118.568,464.486,50.488,535.168,287.779,2.958,2.493,3.194,675,4,Alho
357.067,282.111,575.124,862.686,755.02,128.108,469.534,50.488,540.217,287.779,2.958,2.493,3.194,675,7,Alho
363.882,276.659,541.053,859.96,719.586,119.931,474.583,50.488,535.168,287.779,2.958,2.493,3.194,675,7,Alho
357.067,278.022,573.761,851.783,738.666,125.382,469.534,50.488,540.217,287.779,2.958,2.49,3.194,675,7,Alho
366.607,276.659,551.955,858.597,720.949,126.745,469.534,50.488,540.217,287.779,2.958,2.493,3.197,675,6,Alho
358.43,276.659,575.124,854.509,723.675,128.108,474.583,50.488,540.217,287.779,2.958,2.493,3.194,676,6,Alho
359.793,286.199,545.141,859.96,730.489,115.842,474.583,50.488,535.168,287.779,2.955,2.49,3.194,676,2,Alho
362.519,282.111,549.23,858.597,744.118,117.205,474.583,45.439,540.217,287.779,2.958,2.49,3.194,676,2,Alho
352.979,284.836,583.301,850.42,756.383,128.108,474.583,45.439,540.217,287.779,2.955,2.49,3.194,676,5,Alho
363.882,283.473,554.681,857.234,740.029,115.842,474.583,50.488,540.217,287.779,2.958,2.487,3.194,676,5,Alho
355.705,282.111,547.867,850.42,720.949,118.568,479.632,45.439,540.217,287.779,2.955,2.487,3.194,677,5,Alho
352.979,279.385,546.504,850.42,745.48,117.205,474.583,50.488,540.217,287.779,2.958,2.487,3.194,677,5,Alho
359.793,284.836,586.027,858.597,750.932,128.108,479.632,45.439,540.217,287.779,2.955,2.487,3.194,678,4,Alho
357.067,279.385,588.752,869.5,760.472,126.745,479.632,45.439,540.217,287.779,2.955,2.487,3.194,679,4,Alho
367.97,278.022,596.93,851.783,748.206,128.108,474.583,45.439,540.217,287.779,2.958,2.484,3.194,679,1,Alho
362.519,284.836,581.938,858.597,756.383,122.657,479.632,50.488,540.217,287.779,2.955,2.484,3.194,680,3,Alho
365.245,388.413,576.487,849.057,741.392,122.657,484.681,45.439,540.217,287.779,2.958,2.484,3.194,681,3,Alho
357.067,275.296,557.407,849.057,719.586,122.657,479.632,50.488,535.168,287.779,2.958,2.484,3.194,681,3,Alho
359.793,278.022,541.053,851.783,726.401,119.931,484.681,45.439,540.217,287.779,2.958,2.484,3.194,682,3,Alho
367.97,282.111,541.053,853.146,723.675,124.02,479.632,45.439,540.217,287.779,2.958,2.484,3.194,683,2,Alho
359.793,283.473,575.124,872.226,761.835,126.745,484.681,50.488,540.217,287.779,2.955,2.484,3.194,683,2,Alho
366.607,286.199,586.027,869.5,755.02,126.745,484.681,45.439,540.217,287.779,2.955,2.484,3.194,684,6,Alho
358.43,280.748,580.575,853.146,752.295,121.294,484.681,50.488,540.217,287.779,2.955,2.481,3.194,684,6,Alho
370.696,278.022,564.221,851.783,720.949,126.745,484.681,50.488,540.217,287.779,2.955,2.481,3.194,684,1,Alho
367.97,279.385,542.415,859.96,723.675,128.108,489.729,50.488,540.217,287.779,2.955,2.481,3.194,685,1,Alho
370.696,287.562,579.212,857.234,755.02,126.745,484.681,45.439,540.217,287.779,2.955,2.481,3.194,685,1,Alho
365.245,278.022,539.69,857.234,723.675,122.657,484.681,45.439,540.217,287.779,2.955,2.481,3.194,686,1,Alho
365.245,284.836,562.858,861.323,763.198,124.02,489.729,45.439,540.217,287.779,2.955,2.478,3.194,686,1,Alho
359.793,282.111,561.495,859.96,760.472,119.931,494.778,45.439,540.217,287.779,2.958,2.478,3.194,687,4,Alho
365.245,273.933,572.398,850.42,737.303,132.197,494.778,45.439,540.217,287.779,2.958,2.478,3.194,687,4,Alho
369.333,278.022,575.124,861.323,737.303,119.931,494.778,50.488,540.217,287.779,2.953,2.478,3.194,687,7,Alho
369.333,283.473,568.31,847.694,731.852,129.471,494.778,45.439,540.217,287.779,2.955,2.475,3.194,688,7,Alho
369.333,282.111,538.327,857.234,726.401,125.382,494.778,45.439,540.217,287.779,2.953,2.475,3.194,688,7,Alho
366.607,283.473,541.053,853.146,740.029,129.471,494.778,45.439,540.217,287.779,2.955,2.475,3.191,688,7,Alho
365.245,286.199,476.998,855.872,761.835,117.205,494.778,45.439,540.217,287.779,2.955,2.475,3.191,689,6,Alho
355.705,286.199,588.752,858.597,745.48,118.568,499.827,50.488,540.217,287.779,2.955,2.475,3.191,690,6,Alho
359.793,290.288,561.495,853.146,725.038,125.382,499.827,50.488,540.217,287.779,2.955,2.472,3.191,691,2,Alho
369.333,279.385,586.027,849.057,752.295,118.568,494.778,45.439,540.217,287.779,2.953,2.472,3.191,691,2,Alho
359.793,291.65,547.867,855.872,727.763,124.02,499.827,50.488,540.217,287.779,2.955,2.472,3.191,692,5,Alho
370.696,287.562,580.575,862.686,757.746,128.108,499.827,50.488,540.217,287.779,2.955,2.472,3.191,692,5,Alho
366.607,291.65,553.318,847.694,752.295,125.382,499.827,45.439,545.266,287.779,2.955,2.472,3.191,693,5,Alho
359.793,273.933,566.947,849.057,729.126,129.471,499.827,45.439,540.217,287.779,2.955,2.469,3.191,693,4,Alho
367.97,282.111,569.672,847.694,730.489,129.471,499.827,45.439,540.217,287.779,2.953,2.469,3.191,694,4,Alho
377.51,287.562,547.867,851.783,730.489,124.02,499.827,45.439,540.217,287.779,2.953,2.469,3.191,694,1,Alho
361.156,280.748,581.938,847.694,759.109,126.745,499.827,45.439,540.217,287.779,2.953,2.466,3.191,694,1,Alho
365.245,290.288,576.487,838.154,759.109,122.657,504.876,45.439,540.217,287.779,2.953,2.466,3.191,695,3,Alho
362.519,293.013,575.124,858.597,763.198,124.02,504.876,50.488,540.217,287.779,2.953,2.466,3.191,695,3,Alho
370.696,290.288,581.938,866.774,763.198,121.294,504.876,50.488,540.217,287.779,2.953,2.466,3.191,695,3,Alho
369.333,286.199,576.487,850.42,745.48,124.02,504.876,45.439,540.217,287.779,2.953,2.466,3.191,696,3,Alho
367.97,288.925,579.212,857.234,757.746,122.657,509.924,45.439,545.266,287.779,2.953,2.463,3.191,696,2,Alho
363.882,282.111,545.141,850.42,740.029,119.931,504.876,50.488,540.217,287.779,2.953,2.463,3.191,697,6,Alho
370.696,291.65,554.681,853.146,749.569,125.382,509.924,45.439,540.217,287.779,2.953,2.463,3.191,697,6,Alho
367.97,291.65,541.053,855.872,742.755,117.205,509.924,45.439,540.217,287.779,2.953,2.46,3.191,698,1,Alho
362.519,280.748,573.761,859.96,734.578,125.382,509.924,50.488,540.217,287.779,2.953,2.463,3.191,698,1,Alho
359.793,287.562,554.681,855.872,768.649,117.205,509.924,50.488,540.217,287.779,2.953,2.463,3.191,699,1,Alho
372.059,290.288,541.053,859.96,730.489,114.48,509.924,45.439,545.266,287.779,2.953,2.463,3.191,699,1,Alho
369.333,279.385,572.398,802.72,730.489,126.745,509.924,45.439,545.266,287.779,2.953,2.46,3.191,699,1,Alho
370.696,282.111,611.921,853.146,763.198,125.382,514.973,45.439,545.266,287.779,2.953,2.46,3.191,700,1,Alho
366.607,280.748,558.77,847.694,734.578,117.205,514.973,50.488,540.217,287.779,2.955,2.463,3.191,700,4,Alho
367.97,288.925,564.221,846.332,742.755,119.931,509.924,50.488,545.266,287.779,2.953,2.46,3.191,701,4,Alho
363.882,287.562,556.044,847.694,765.923,115.842,514.973,50.488,545.266,287.779,2.953,2.46,3.191,701,7,Alho
369.333,283.473,549.23,854.509,734.578,126.745,514.973,45.439,540.217,287.779,2.953,2.46,3.191,701,7,Alho
362.519,293.013,581.938,853.146,767.286,125.382,514.973,50.488,540.217,287.779,2.95,2.457,3.191,702,7,Alho
362.519,286.199,557.407,853.146,771.375,118.568,520.022,45.439,540.217,287.779,2.95,2.457,3.191,702,6,Alho
373.422,268.482,571.035,853.146,738.666,119.931,514.973,45.439,540.217,287.779,2.95,2.451,3.188,702,6,Alho
370.696,293.013,561.495,859.96,771.375,121.294,514.973,45.439,545.266,287.779,2.95,2.451,3.191,703,2,Alho
449.741,284.836,579.212,847.694,746.843,126.745,520.022,50.488,540.217,287.779,2.95,2.451,3.188,703,2,Alho
361.156,286.199,586.027,872.226,756.383,121.294,520.022,45.439,545.266,287.779,2.953,2.451,3.188,703,5,Alho
363.882,280.748,579.212,849.057,757.746,128.108,520.022,45.439,540.217,287.779,2.95,2.448,3.188,704,5,Alho
370.696,283.473,573.761,850.42,746.843,126.745,520.022,50.488,545.266,287.779,2.95,2.448,3.188,705,5,Alho
366.607,293.013,554.681,854.509,768.649,119.931,520.022,50.488,545.266,287.779,2.953,2.448,3.188,706,5,Alho
373.422,297.102,573.761,854.509,765.923,125.382,520.022,45.439,540.217,287.779,2.95,2.445,3.188,706,4,Alho
369.333,286.199,560.133,853.146,771.375,126.745,520.022,50.488,540.217,287.779,2.95,2.445,3.188,708,4,Alho
374.785,287.562,560.133,855.872,731.852,126.745,525.071,45.439,545.266,287.779,2.947,2.442,3.188,708,1,Alho
374.785,286.199,536.964,858.597,740.029,118.568,525.071,45.439,545.266,287.779,2.947,2.442,3.188,709,3,Alho
366.607,287.562,553.318,854.509,752.295,113.117,520.022,45.439,545.266,287.779,2.95,2.442,3.188,709,3,Alho
380.236,293.013,545.141,846.332,752.295,121.294,525.071,45.439,545.266,287.779,2.95,2.442,3.188,710,3,Alho
372.059,286.199,549.23,857.234,765.923,124.02,525.071,50.488,545.266,287.779,2.953,2.445,3.188,710,3,Alho
367.97,283.473,576.487,858.597,744.118,119.931,525.071,45.439,545.266,287.779,2.953,2.445,3.188,711,2,Alho
