H2S(WE),H2S(AE),SO2(WE),SO2(AE),CO(WE),CO(AE),VOC(WE),VOC(AE),NH3(WE),NH3(AE),MICS6814(CO),MICS6814(NH3),MICS6814(NO2),SEMEATECH(NH3),SEMEATECH(CH3SH),Class
376.147,337.987,366.607,680.064,828.614,42.248,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,455,0,Compostagem
377.51,332.536,354.342,675.975,797.269,40.886,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,454,0,Compostagem
376.147,324.359,357.067,670.524,797.269,39.523,469.534,50.488,520.022,287.779,2901.762,2791.304,3215.224,454,0,Compostagem
382.962,325.722,357.067,689.604,794.543,39.523,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,454,0,Compostagem
370.696,322.996,336.625,675.975,793.18,29.983,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,453,0,Compostagem
388.413,339.35,366.607,682.789,819.075,36.797,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,453,0,Compostagem
382.962,333.899,376.147,680.064,820.437,40.886,469.534,45.439,520.022,287.779,2901.762,2791.304,3215.224,453,0,Compostagem
369.333,332.536,354.342,678.701,832.703,31.346,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,452,0,Compostagem
378.873,328.448,369.333,675.975,816.349,42.248,459.437,45.439,520.022,287.779,2901.762,2791.304,3218.209,452,0,Compostagem
376.147,332.536,376.147,675.975,828.614,0.0,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,451,0,Compostagem
374.785,333.899,329.81,678.701,799.995,34.071,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,451,0,Compostagem
376.147,333.899,340.713,675.975,808.172,34.071,464.486,45.439,520.022,287.779,2901.762,2794.289,3215.224,451,0,Compostagem
369.333,320.27,366.607,673.249,809.535,36.797,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,450,0,Compostagem
372.059,333.899,374.785,673.249,824.526,35.434,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,450,0,Compostagem
380.236,335.262,331.173,677.338,824.526,32.708,459.437,45.439,520.022,287.779,2901.762,2791.304,3215.224,450,0,Compostagem
373.422,321.633,376.147,677.338,819.075,40.886,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,450,0,Compostagem
380.236,343.439,355.705,680.064,790.455,47.7,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,449,0,Compostagem
387.05,328.448,358.43,678.701,802.72,39.523,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,449,0,Compostagem
381.599,329.81,370.696,667.798,813.623,32.708,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,448,0,Compostagem
382.962,329.81,370.696,680.064,824.526,43.611,464.486,45.439,520.022,287.779,2904.747,2791.304,3215.224,448,0,Compostagem
372.059,325.722,342.076,671.886,816.349,32.708,469.534,50.488,520.022,287.779,2901.762,2791.304,3215.224,448,0,Compostagem
384.324,327.085,370.696,674.612,791.817,40.886,464.486,45.439,520.022,287.779,2904.747,2791.304,3215.224,447,0,Compostagem
376.147,329.81,367.97,671.886,831.34,36.797,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,447,0,Compostagem
372.059,329.81,369.333,690.966,801.357,34.071,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,446,0,Compostagem
366.607,329.81,343.439,673.249,810.897,39.523,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,446,0,Compostagem
370.696,332.536,351.616,680.064,831.34,34.071,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,446,0,Compostagem
373.422,335.262,332.536,677.338,801.357,28.62,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,446,0,Compostagem
384.324,322.996,354.342,684.152,787.729,42.248,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,445,0,Compostagem
374.785,317.545,336.625,686.878,802.72,35.434,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,445,0,Compostagem
378.873,324.359,391.139,670.524,812.26,34.071,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,444,0,Compostagem
365.245,328.448,369.333,680.064,820.437,35.434,464.486,45.439,520.022,287.779,2904.747,2791.304,3215.224,444,0,Compostagem
363.882,328.448,336.625,669.161,821.8,32.708,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,443,0,Compostagem
366.607,324.359,342.076,670.524,802.72,32.708,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,443,0,Compostagem
373.422,329.81,355.705,681.426,809.535,43.611,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,442,0,Compostagem
376.147,320.27,340.713,675.975,790.455,42.248,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,442,0,Compostagem
378.873,335.262,351.616,682.789,797.269,35.434,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,442,0,Compostagem
378.873,324.359,332.536,680.064,793.18,38.16,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,441,0,Compostagem
385.687,320.27,359.793,674.612,790.455,40.886,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,441,0,Compostagem
387.05,321.633,351.616,670.524,793.18,44.974,469.534,50.488,520.022,287.779,2901.762,2788.318,3215.224,441,0,Compostagem
380.236,332.536,367.97,674.612,813.623,39.523,464.486,45.439,520.022,287.779,2904.747,2791.304,3215.224,440,0,Compostagem
377.51,331.173,359.793,671.886,797.269,118.568,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,440,0,Compostagem
376.147,322.996,333.899,669.161,789.092,31.346,464.486,50.488,520.022,287.779,2901.762,2788.318,3215.224,440,0,Compostagem
384.324,331.173,367.97,682.789,809.535,46.337,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,439,0,Compostagem
378.873,332.536,363.882,678.701,794.543,34.071,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,439,0,Compostagem
367.97,325.722,336.625,669.161,786.366,32.708,464.486,50.488,520.022,287.779,2901.762,2791.304,3215.224,439,0,Compostagem
373.422,324.359,339.35,673.249,782.278,32.708,464.486,45.439,520.022,287.779,2901.762,2788.318,3218.209,438,0,Compostagem
384.324,335.262,382.962,681.426,782.278,32.708,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,437,0,Compostagem
378.873,331.173,333.899,671.886,823.163,43.611,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,437,0,Compostagem
397.953,331.173,357.067,684.152,804.083,42.248,464.486,45.439,520.022,287.779,2901.762,2791.304,3215.224,437,0,Compostagem
372.059,322.996,331.173,680.064,789.092,34.071,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,437,0,Compostagem
376.147,331.173,346.165,669.161,805.446,119.931,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,436,0,Compostagem
372.059,322.996,374.785,671.886,812.26,38.16,459.437,45.439,520.022,287.779,2901.762,2788.318,3215.224,436,0,Compostagem
382.962,332.536,359.793,684.152,793.18,39.523,464.486,45.439,520.022,287.779,2901.762,2788.318,3218.209,436,0,Compostagem
369.333,328.448,332.536,671.886,789.092,51.788,464.486,45.439,520.022,287.779,2901.762,2788.318,3215.224,435,0,Compostagem
369.333,320.27,347.527,681.426,820.437,34.071,459.437,45.439,520.022,287.779,2895.791,2785.333,3215.224,435,0,Compostagem
381.599,322.996,373.422,673.249,793.18,42.248,464.486,45.439,520.022,287.779,2889.82,2773.392,3215.224,435,0,Compostagem
387.05,324.359,335.262,682.789,785.003,38.16,464.486,45.439,520.022,287.779,2880.864,2755.479,3215.224,434,0,Compostagem
369.333,320.27,372.059,674.612,799.995,40.886,464.486,45.439,514.973,287.779,2874.894,2737.567,3215.224,433,0,Compostagem
369.333,325.722,363.882,671.886,831.34,38.16,464.486,45.439,514.973,287.779,2868.923,2722.641,3212.238,431,0,Compostagem
376.147,322.996,357.067,673.249,783.64,40.886,464.486,45.439,520.022,287.779,2862.952,2701.743,3215.224,429,0,Compostagem
378.873,328.448,363.882,681.426,821.8,43.611,464.486,45.439,509.924,287.779,2853.996,2680.846,3212.238,428,0,Compostagem
369.333,324.359,370.696,669.161,821.8,35.434,464.486,45.439,514.973,287.779,2848.025,2659.948,3212.238,428,0,Compostagem
374.785,331.173,376.147,680.064,789.092,36.797,464.486,45.439,514.973,287.779,2842.055,2639.051,3209.253,429,0,Compostagem
382.962,332.536,342.076,681.426,795.906,31.346,464.486,45.439,514.973,287.779,2839.069,2618.153,3209.253,430,0,Compostagem
372.059,318.908,331.173,669.161,789.092,32.708,464.486,50.488,514.973,287.779,2836.084,2603.227,3209.253,436,0,Compostagem
378.873,322.996,366.607,671.886,801.357,42.248,469.534,45.439,514.973,287.779,2833.099,2582.329,3209.253,449,0,Compostagem
385.687,327.085,337.987,684.152,790.455,31.346,464.486,50.488,514.973,287.779,2827.128,2564.417,3206.268,473,0,Compostagem
389.776,329.81,342.076,674.612,814.986,36.797,464.486,45.439,514.973,287.779,2824.143,2549.49,3206.268,509,0,Compostagem
374.785,320.27,362.519,680.064,798.632,39.523,464.486,45.439,509.924,287.779,2818.172,2531.578,3206.268,558,0,Compostagem
385.687,329.81,357.067,680.064,821.8,36.797,464.486,45.439,509.924,287.779,2812.201,2516.651,3206.268,619,0,Compostagem
384.324,351.616,358.43,678.701,804.083,40.886,464.486,50.488,509.924,287.779,2809.216,2498.739,3203.282,688,0,Compostagem
380.236,324.359,362.519,690.966,799.995,31.346,469.534,45.439,509.924,287.779,2806.23,2483.812,3203.282,766,0,Compostagem
382.962,324.359,348.89,669.161,786.366,55.877,469.534,45.439,509.924,287.779,2800.26,2468.886,3203.282,849,0,Compostagem
378.873,316.182,377.51,678.701,786.366,43.611,469.534,45.439,514.973,287.779,2797.274,2453.959,3203.282,936,0,Compostagem
376.147,329.81,374.785,673.249,805.446,38.16,464.486,50.488,509.924,287.779,2791.304,2439.032,3200.297,1025,0,Compostagem
388.413,318.908,370.696,674.612,819.075,40.886,469.534,45.439,509.924,287.779,2788.318,2424.105,3200.297,1117,0,Compostagem
376.147,320.27,342.076,673.249,791.817,32.708,469.534,45.439,509.924,287.779,2785.333,2415.149,3200.297,1208,0,Compostagem
388.413,329.81,359.793,688.241,795.906,44.974,469.534,45.439,509.924,287.779,2782.348,2400.223,3200.297,1299,0,Compostagem
392.502,331.173,374.785,678.701,812.26,40.886,469.534,45.439,509.924,287.779,2776.377,2388.281,3197.312,1390,0,Compostagem
384.324,325.722,374.785,674.612,823.163,43.611,464.486,45.439,509.924,287.779,2773.392,2376.34,3197.312,1479,0,Compostagem
393.864,339.35,376.147,677.338,821.8,40.886,474.583,50.488,509.924,287.779,2770.406,2364.398,3197.312,1566,0,Compostagem
381.599,322.996,347.527,678.701,819.075,40.886,469.534,45.439,509.924,287.779,2764.436,2352.457,3197.312,1651,0,Compostagem
392.502,329.81,351.616,681.426,785.003,39.523,474.583,45.439,509.924,287.779,2764.436,2343.501,3194.326,1734,0,Compostagem
382.962,321.633,348.89,671.886,813.623,40.886,469.534,45.439,509.924,287.779,2758.465,2331.56,3194.326,1815,0,Compostagem
384.324,332.536,357.067,669.161,825.889,47.7,469.534,45.439,514.973,287.779,2755.479,2322.604,3194.326,1910,0,Compostagem
395.227,322.996,359.793,680.064,787.729,0.0,474.583,45.439,514.973,287.779,2755.479,2316.633,3194.326,1986,0,Compostagem
388.413,327.085,336.625,680.064,795.906,34.071,474.583,45.439,514.973,287.779,2749.509,2304.691,3191.341,2061,0,Compostagem
382.962,324.359,385.687,669.161,816.349,36.797,474.583,50.488,514.973,287.779,2749.509,2295.735,3191.341,2135,0,Compostagem
385.687,325.722,369.333,680.064,799.995,35.434,474.583,45.439,509.924,287.779,2743.538,2286.779,3191.341,2206,0,Compostagem
389.776,324.359,333.899,680.064,791.817,34.071,474.583,45.439,514.973,287.779,2740.553,2277.823,3191.341,2276,0,Compostagem
395.227,322.996,357.067,678.701,786.366,35.434,474.583,45.439,514.973,287.779,2737.567,2271.853,3188.355,2343,0,Compostagem
384.324,329.81,347.527,673.249,825.889,31.346,474.583,45.439,514.973,287.779,2734.582,2262.896,3188.355,2410,0,Compostagem
387.05,329.81,355.705,680.064,828.614,36.797,474.583,45.439,520.022,287.779,2734.582,2253.94,3188.355,2475,0,Compostagem
387.05,325.722,377.51,671.886,812.26,130.834,474.583,45.439,514.973,287.779,2731.597,2247.97,3188.355,2539,0,Compostagem
388.413,332.536,352.979,680.064,797.269,43.611,474.583,50.488,514.973,287.779,2728.611,2239.014,3188.355,2602,0,Compostagem
387.05,333.899,340.713,670.524,787.729,42.248,474.583,45.439,520.022,287.779,2725.626,2236.028,3185.37,2664,0,Compostagem
378.873,322.996,367.97,685.515,821.8,38.16,479.632,45.439,514.973,287.779,2722.641,2227.072,3185.37,2726,0,Compostagem
381.599,321.633,357.067,671.886,828.614,38.16,479.632,45.439,514.973,287.779,2719.655,2221.102,3185.37,2786,0,Compostagem
395.227,328.448,354.342,697.781,787.729,39.523,479.632,45.439,520.022,287.779,2716.67,2215.131,3185.37,2845,0,Compostagem
385.687,327.085,377.51,714.135,821.8,36.797,479.632,45.439,520.022,287.779,2716.67,2206.175,3182.385,2903,0,Compostagem
393.864,320.27,335.262,680.064,791.817,39.523,479.632,45.439,520.022,287.779,2713.685,2200.204,3182.385,2960,0,Compostagem
392.502,317.545,372.059,669.161,802.72,39.523,484.681,45.439,520.022,287.779,2713.685,2197.219,3182.385,3015,0,Compostagem
395.227,317.545,339.35,660.984,791.817,42.248,484.681,45.439,520.022,287.779,2710.699,2191.248,3182.385,3070,0,Compostagem
400.679,325.722,329.81,685.515,799.995,44.974,484.681,45.439,520.022,287.779,2707.714,2185.277,3182.385,3123,0,Compostagem
407.493,325.722,377.51,671.886,823.163,43.611,479.632,45.439,520.022,287.779,2704.729,2182.292,3182.385,3176,0,Compostagem
396.59,327.085,343.439,678.701,790.455,38.16,484.681,45.439,520.022,287.779,2701.743,2176.321,3179.399,3228,0,Compostagem
385.687,328.448,348.89,669.161,827.252,35.434,484.681,45.439,520.022,287.779,2698.758,2170.351,3179.399,3289,0,Compostagem
389.776,325.722,382.962,680.064,831.34,36.797,484.681,45.439,520.022,287.779,2698.758,2164.38,3179.399,3338,0,Compostagem
387.05,317.545,384.324,681.426,790.455,40.886,489.729,45.439,520.022,287.779,2698.758,2161.395,3179.399,3387,0,Compostagem
393.864,318.908,373.422,675.975,798.632,128.108,484.681,45.439,525.071,287.779,2695.772,2155.424,3179.399,3435,0,Compostagem
392.502,314.819,384.324,680.064,791.817,44.974,484.681,45.439,525.071,287.779,2692.787,2149.453,3179.399,3482,0,Compostagem
389.776,322.996,352.979,667.798,814.986,34.071,484.681,45.439,525.071,287.779,2689.802,2143.482,3176.414,3528,0,Compostagem
391.139,331.173,362.519,671.886,828.614,24.531,484.681,45.439,525.071,287.779,2689.802,2140.497,3176.414,3573,0,Compostagem
395.227,320.27,369.333,675.975,831.34,119.931,484.681,45.439,525.071,287.779,2689.802,2137.512,3176.414,3619,0,Compostagem
392.502,328.448,377.51,670.524,827.252,35.434,489.729,45.439,525.071,287.779,2686.816,2134.526,3176.414,3664,0,Compostagem
399.316,321.633,337.987,678.701,805.446,39.523,489.729,45.439,525.071,287.779,2683.831,2125.57,3176.414,3708,0,Compostagem
389.776,320.27,367.97,680.064,829.977,38.16,484.681,45.439,530.119,287.779,2683.831,2122.585,3176.414,3752,0,Compostagem
397.953,329.81,361.156,681.426,835.429,0.0,484.681,45.439,525.071,287.779,2680.846,2119.6,3176.414,3796,0,Compostagem
399.316,317.545,363.882,670.524,806.809,43.611,489.729,45.439,530.119,287.779,2677.86,2116.614,3176.414,3839,0,Compostagem
389.776,325.722,358.43,677.338,821.8,38.16,494.778,45.439,530.119,287.779,2677.86,2113.629,3173.429,3882,0,Compostagem
399.316,317.545,366.607,671.886,799.995,42.248,489.729,45.439,530.119,287.779,2674.875,2110.644,3173.429,3923,0,Compostagem
392.502,325.722,348.89,674.612,825.889,32.708,489.729,45.439,530.119,287.779,2674.875,2104.673,3173.429,3965,0,Compostagem
392.502,321.633,373.422,665.072,816.349,40.886,494.778,45.439,530.119,287.779,2671.89,2101.688,3173.429,4006,0,Compostagem
399.316,316.182,362.519,670.524,791.817,42.248,489.729,45.439,530.119,287.779,2668.904,2095.717,3173.429,4047,0,Compostagem
393.864,320.27,363.882,682.789,577.85,39.523,489.729,45.439,530.119,287.779,2668.904,2092.731,3173.429,4087,0,Compostagem
389.776,320.27,378.873,675.975,810.897,32.708,494.778,45.439,535.168,287.779,2668.904,2089.746,3173.429,4127,0,Compostagem
391.139,327.085,358.43,673.249,828.614,29.983,494.778,45.439,535.168,287.779,2665.919,2086.761,3170.443,4167,0,Compostagem
412.944,318.908,351.616,670.524,805.446,39.523,494.778,45.439,530.119,287.779,2665.919,2083.775,3170.443,4207,0,Compostagem
403.404,328.448,354.342,686.878,805.446,39.523,494.778,45.439,535.168,287.779,2662.934,2080.79,3170.443,4254,0,Compostagem
399.316,313.456,376.147,671.886,825.889,42.248,499.827,45.439,535.168,287.779,2659.948,2077.805,3170.443,4293,0,Compostagem
400.679,318.908,342.076,675.975,799.995,40.886,494.778,45.439,535.168,287.779,2659.948,2071.834,3170.443,4331,0,Compostagem
391.139,314.819,380.236,673.249,820.437,35.434,494.778,45.439,540.217,287.779,2659.948,2068.849,3170.443,4369,0,Compostagem
399.316,325.722,378.873,678.701,835.429,42.248,494.778,45.439,535.168,287.779,2656.963,2065.863,3170.443,4407,0,Compostagem
392.502,320.27,347.527,669.161,813.623,122.657,499.827,45.439,545.266,287.779,2653.978,2062.878,3170.443,4445,0,Compostagem
395.227,324.359,359.793,673.249,802.72,32.708,494.778,45.439,540.217,287.779,2653.978,2059.893,3170.443,4483,0,Compostagem
397.953,316.182,342.076,677.338,804.083,121.294,494.778,45.439,540.217,287.779,2653.978,2056.907,3167.458,4521,0,Compostagem
407.493,320.27,359.793,671.886,799.995,34.071,499.827,50.488,535.168,287.779,2650.992,2053.922,3167.458,4560,0,Compostagem
396.59,313.456,367.97,670.524,809.535,46.337,499.827,45.439,540.217,287.779,2650.992,2050.937,3167.458,4599,0,Compostagem
395.227,327.085,397.953,688.241,838.154,35.434,504.876,45.439,540.217,287.779,2648.007,2047.951,3167.458,4639,0,Compostagem
402.042,314.819,352.979,674.612,806.809,36.797,499.827,45.439,545.266,287.779,2645.021,2044.966,3167.458,4679,0,Compostagem
403.404,317.545,354.342,675.975,797.269,39.523,499.827,45.439,540.217,287.779,2645.021,2038.995,3167.458,4719,0,Compostagem
399.316,321.633,342.076,681.426,814.986,34.071,499.827,50.488,545.266,287.779,2645.021,2038.995,3167.458,4760,0,Compostagem
389.776,322.996,392.502,690.966,843.606,36.797,504.876,45.439,545.266,287.779,2642.036,2033.024,3167.458,4801,0,Compostagem
404.767,318.908,354.342,663.709,839.517,31.346,509.924,45.439,545.266,287.779,2642.036,2030.039,3167.458,4842,0,Compostagem
397.953,329.81,376.147,671.886,832.703,40.886,504.876,45.439,550.314,287.779,2642.036,2030.039,3167.458,4884,0,Compostagem
393.864,320.27,357.067,677.338,827.252,35.434,509.924,45.439,550.314,287.779,2639.051,2024.068,3167.458,4925,0,Compostagem
400.679,321.633,343.439,666.435,821.8,40.886,504.876,45.439,545.266,287.779,2636.065,2021.083,3164.473,4966,0,Compostagem
385.687,313.456,362.519,669.161,809.535,36.797,504.876,45.439,550.314,287.779,2639.051,2021.083,3164.473,5007,0,Compostagem
395.227,317.545,372.059,674.612,839.517,39.523,504.876,45.439,550.314,287.779,2636.065,2018.098,3164.473,5048,0,Compostagem
400.679,333.899,344.802,673.249,840.88,43.611,509.924,45.439,550.314,287.779,2633.08,2015.112,3164.473,5089,0,Compostagem
400.679,314.819,373.422,671.886,806.809,42.248,509.924,45.439,555.363,287.779,2633.08,2012.127,3164.473,5138,0,Compostagem
393.864,313.456,361.156,674.612,804.083,39.523,514.973,45.439,550.314,287.779,2633.08,2009.142,3164.473,5179,0,Compostagem
400.679,321.633,367.97,670.524,832.703,40.886,509.924,45.439,555.363,287.779,2630.095,2006.156,3164.473,5220,0,Compostagem
402.042,320.27,369.333,680.064,810.897,39.523,514.973,45.439,550.314,287.779,2630.095,2003.171,3164.473,5261,0,Compostagem
402.042,312.093,354.342,674.612,805.446,38.16,509.924,45.439,555.363,287.779,2627.109,2000.186,3164.473,5301,0,Compostagem
397.953,316.182,370.696,670.524,802.72,36.797,514.973,45.439,555.363,287.779,2627.109,1997.2,3164.473,5342,0,Compostagem
393.864,312.093,367.97,670.524,814.986,42.248,514.973,45.439,560.412,287.779,2621.139,1994.215,3164.473,5381,0,Compostagem
382.962,310.73,348.89,667.798,825.889,0.0,509.924,45.439,555.363,287.779,2621.139,1991.229,3161.487,5421,0,Compostagem
395.227,320.27,367.97,667.798,828.614,34.071,514.973,45.439,565.461,287.779,2621.139,1988.244,3161.487,5459,0,Compostagem
397.953,317.545,382.962,669.161,835.429,31.346,520.022,50.488,560.412,287.779,2618.153,1985.259,3161.487,5497,0,Compostagem
399.316,310.73,357.067,678.701,808.172,27.257,514.973,45.439,560.412,287.779,2615.168,1982.273,3161.487,5533,0,Compostagem
402.042,329.81,340.713,678.701,812.26,50.426,520.022,45.439,560.412,287.779,2615.168,1979.288,3161.487,5570,0,Compostagem
396.59,327.085,372.059,682.789,846.332,29.983,514.973,45.439,560.412,287.779,2612.183,1976.303,3161.487,5605,0,Compostagem
399.316,317.545,367.97,675.975,844.969,31.346,520.022,45.439,565.461,287.779,2609.197,1973.317,3161.487,5639,0,Compostagem
403.404,310.73,378.873,674.612,843.606,32.708,520.022,45.439,570.509,287.779,2609.197,1967.347,3161.487,5673,0,Compostagem
397.953,318.908,348.89,671.886,847.694,32.708,514.973,50.488,565.461,287.779,2606.212,1964.361,3158.502,5705,0,Compostagem
399.316,314.819,339.35,675.975,805.446,24.531,520.022,45.439,570.509,287.779,2606.212,1964.361,3158.502,5738,0,Compostagem
406.13,316.182,359.793,667.798,850.42,31.346,520.022,45.439,565.461,287.779,2603.227,1958.391,3158.502,5769,0,Compostagem
407.493,317.545,348.89,665.072,844.969,35.434,520.022,45.439,570.509,287.779,2600.241,1955.405,3158.502,5801,0,Compostagem
411.582,314.819,342.076,662.346,827.252,38.16,514.973,45.439,570.509,287.779,2600.241,1955.405,3158.502,5830,0,Compostagem
407.493,322.996,340.713,669.161,823.163,42.248,520.022,45.439,570.509,287.779,2597.256,1952.42,3158.502,5859,0,Compostagem
397.953,309.368,381.599,670.524,831.34,31.346,520.022,45.439,575.558,287.779,2597.256,1946.449,3158.502,5893,0,Compostagem
397.953,322.996,393.864,677.338,838.154,34.071,520.022,45.439,570.509,287.779,2594.271,1943.464,3158.502,5921,0,Compostagem
404.767,309.368,363.882,669.161,816.349,40.886,520.022,50.488,570.509,287.779,2594.271,1940.479,3158.502,5948,0,Compostagem
407.493,321.633,354.342,685.515,821.8,38.16,525.071,50.488,575.558,287.779,2591.285,1937.493,3158.502,5975,0,Compostagem
400.679,324.359,354.342,671.886,817.712,0.0,525.071,45.439,570.509,287.779,2588.3,1934.508,3158.502,6001,0,Compostagem
421.121,322.996,340.713,680.064,820.437,39.523,525.071,45.439,575.558,287.779,2588.3,1931.522,3158.502,6026,0,Compostagem
403.404,322.996,357.067,673.249,846.332,39.523,525.071,45.439,575.558,287.779,2588.3,1931.522,3155.517,6050,0,Compostagem
412.944,318.908,339.35,669.161,850.42,38.16,525.071,45.439,580.607,287.779,2585.314,1928.537,3155.517,6074,0,Compostagem
412.944,318.908,342.076,678.701,817.712,124.02,525.071,45.439,580.607,287.779,2585.314,1925.552,3155.517,6097,0,Compostagem
406.13,317.545,400.679,680.064,840.88,43.611,530.119,45.439,580.607,287.779,2585.314,1922.566,3155.517,6120,0,Compostagem
408.856,324.359,370.696,663.709,855.872,29.983,525.071,50.488,585.656,287.779,2582.329,1919.581,3155.517,6142,0,Compostagem
407.493,321.633,369.333,674.612,825.889,29.983,525.071,45.439,580.607,287.779,2579.344,1916.596,3155.517,6163,0,Compostagem
408.856,321.633,343.439,677.338,821.8,34.071,530.119,50.488,580.607,287.779,2579.344,1916.596,3155.517,6183,0,Compostagem
412.944,318.908,378.873,669.161,843.606,25.894,530.119,45.439,580.607,287.779,2576.358,1913.61,3155.517,6203,0,Compostagem
399.316,324.359,366.607,669.161,813.623,39.523,530.119,45.439,580.607,287.779,2576.358,1910.625,3155.517,6222,0,Compostagem
410.219,324.359,351.616,669.161,827.252,38.16,530.119,45.439,585.656,287.779,2576.358,1907.64,3155.517,6240,0,Compostagem
395.227,310.73,370.696,671.886,825.889,0.0,535.168,45.439,585.656,287.779,2573.373,1904.654,3152.531,6257,0,Compostagem
397.953,321.633,393.864,673.249,858.597,31.346,535.168,45.439,590.705,287.779,2573.373,1904.654,3152.531,6275,0,Compostagem
407.493,313.456,358.43,671.886,821.8,42.248,535.168,45.439,560.412,287.779,2573.373,1901.669,3152.531,6292,0,Compostagem
399.316,312.093,373.422,678.701,836.792,32.708,535.168,45.439,585.656,287.779,2570.388,1898.684,3152.531,6307,0,Compostagem
408.856,320.27,357.067,677.338,820.437,31.346,530.119,50.488,570.509,287.779,2570.388,1898.684,3152.531,6326,0,Compostagem
402.042,324.359,397.953,685.515,864.049,35.434,535.168,45.439,585.656,287.779,2570.388,1895.698,3152.531,6342,0,Compostagem
408.856,324.359,346.165,667.798,861.323,38.16,535.168,45.439,595.753,287.779,2570.388,1895.698,3152.531,6356,0,Compostagem
410.219,317.545,354.342,670.524,864.049,32.708,535.168,45.439,600.802,287.779,2567.402,1892.713,3152.531,6371,0,Compostagem
404.767,324.359,342.076,674.612,829.977,38.16,540.217,45.439,580.607,287.779,2567.402,1889.728,3152.531,6385,0,Compostagem
403.404,313.456,351.616,669.161,866.774,44.974,540.217,45.439,585.656,287.779,2567.402,1889.728,3152.531,6400,0,Compostagem
397.953,314.819,374.785,678.701,832.703,0.0,535.168,45.439,595.753,287.779,2564.417,1886.742,3152.531,6413,0,Compostagem
402.042,314.819,365.245,667.798,862.686,36.797,535.168,45.439,595.753,287.779,2564.417,1883.757,3152.531,6428,0,Compostagem
400.679,305.279,366.607,665.072,843.606,42.248,540.217,50.488,595.753,287.779,2564.417,1883.757,3152.531,6442,0,Compostagem
406.13,320.27,344.802,671.886,842.243,38.16,540.217,45.439,595.753,287.779,2561.432,1880.771,3152.531,6456,0,Compostagem
400.679,309.368,348.89,673.249,831.34,43.611,535.168,50.488,600.802,287.779,2561.432,1880.771,3152.531,6471,0,Compostagem
417.033,321.633,358.43,670.524,829.977,42.248,540.217,45.439,600.802,287.779,2561.432,1877.786,3149.546,6486,0,Compostagem
412.944,328.448,354.342,677.338,829.977,35.434,540.217,50.488,600.802,287.779,2561.432,1877.786,3149.546,6503,0,Compostagem
411.582,316.182,362.519,675.975,831.34,36.797,540.217,50.488,605.851,287.779,2561.432,1874.801,3149.546,6520,0,Compostagem
397.953,314.819,362.519,669.161,872.226,32.708,545.266,45.439,600.802,287.779,2558.446,1874.801,3149.546,6537,0,Compostagem
400.679,321.633,342.076,678.701,855.872,38.16,545.266,45.439,600.802,287.779,2558.446,1871.815,3149.546,6555,0,Compostagem
407.493,312.093,355.705,670.524,834.066,44.974,540.217,45.439,600.802,287.779,2558.446,1871.815,3149.546,6573,0,Compostagem
414.307,321.633,348.89,641.904,858.597,36.797,540.217,50.488,605.851,287.779,2555.461,1868.83,3149.546,6590,0,Compostagem
403.404,313.456,400.679,677.338,853.146,38.16,540.217,45.439,605.851,287.779,2555.461,1868.83,3149.546,6607,0,Compostagem
399.316,340.713,376.147,673.249,847.694,119.931,545.266,45.439,605.851,287.779,2555.461,1865.845,3149.546,6623,0,Compostagem
