PC1,PC2,label
-692.8138644396386,-273.13957256597496,Compostagem(meio)
-692.556812563771,-273.393350799006,Compostagem(meio)
-691.5291284227278,-273.55460524061164,Compostagem(meio)
-690.2860679164187,-275.79809012163423,Compostagem(meio)
-690.3618481867215,-276.0494039626592,Compostagem(meio)
-689.2578555900182,-275.9580327296171,Compostagem(meio)
-688.341059968614,-267.3674964969905,Compostagem(meio)
-687.9348188979257,-267.5283787363842,Compostagem(meio)
-688.3128316652364,-278.3874362421375,Compostagem(meio)
-688.0904874487769,-278.45187674412045,Compostagem(meio)
-686.8507291483966,-278.7699927335052,Compostagem(meio)
-686.1946321830874,-278.96004161603923,Compostagem(meio)
-685.788400645104,-279.1210132205488,Compostagem(meio)
-684.6114394030865,-279.1890716879425,Compostagem(meio)
-683.4179251316273,-272.79025502689,Compostagem(meio)
-682.4633071074186,-272.79352102435223,Compostagem(meio)
-681.156996251284,-266.5646358678987,Compostagem(meio)
-680.4522172373636,-266.53872689843774,Compostagem(meio)
-679.723171520689,-266.8881078704253,Compostagem(meio)
-678.7197389330595,-266.6740539032908,Compostagem(meio)
-678.4800051476377,-269.13041133560546,Compostagem(meio)
-678.4795534574587,-269.1297413635912,Compostagem(meio)
-678.0371892773292,-277.8860731071727,Compostagem(meio)
-678.0354399822663,-277.8842659224774,Compostagem(meio)
-676.6997345642467,-271.7152363172354,Compostagem(meio)
-675.9961723875149,-271.6896546635671,Compostagem(meio)
-674.8192085099854,-271.7575759617066,Compostagem(meio)
-673.6075525529741,-272.0147374931676,Compostagem(meio)
-673.0692902644005,-274.2842311570112,Compostagem(meio)
-673.0688408622791,-274.2835492204613,Compostagem(meio)
-672.359609698673,-280.8692565045385,Compostagem(meio)
-672.5075668612062,-280.9614107128964,Compostagem(meio)
-671.1684068561535,-276.7162962675393,Compostagem(meio)
-670.6136760992849,-276.78367444537434,Compostagem(meio)
-669.5097087326212,-276.6922252463592,Compostagem(meio)
-669.6590736636208,-276.7869266152611,Compostagem(meio)
-669.370435022849,-279.0253158176838,Compostagem(meio)
-668.4155744445561,-279.0301931511367,Compostagem(meio)
-665.8375877224353,-270.41458428162514,Compostagem(meio)
-665.9885298688532,-270.509047130161,Compostagem(meio)
-666.2955873454466,-281.52748853722187,Compostagem(meio)
-665.0819010295418,-281.784248171547,Compostagem(meio)
-665.0819277825758,-281.78441723470314,Compostagem(meio)
-663.4987811545998,-282.01394129411347,Compostagem(meio)
-663.79720928811,-282.1995234526403,Compostagem(meio)
-662.2589497158788,-282.3312562923056,Compostagem(meio)
-661.3806978221237,-282.5877333212593,Compostagem(meio)
-658.9216966878357,-276.05152014034866,Compostagem(meio)
-658.9218097182566,-276.0530867083944,Compostagem(meio)
-656.9451800061597,-269.6061856942015,Compostagem(meio)
-656.9867649575499,-270.047593151754,Compostagem(meio)
-656.1813701099509,-270.1440020139562,Compostagem(meio)
-656.3303608556798,-270.23343682701125,Compostagem(meio)
-655.5349621885653,-272.76078976534154,Compostagem(meio)
-655.2363498091909,-272.5732440381598,Compostagem(meio)
-655.3478427175069,-281.26098671388354,Compostagem(meio)
-654.6910175806406,-281.5461788507328,Compostagem(meio)
-653.2341858616765,-275.2231204554992,Compostagem(meio)
-653.0861779192583,-275.1305463659264,Compostagem(meio)
-651.8746280979121,-275.3888937682277,Compostagem(meio)
-650.9197974079489,-275.3889524321803,Compostagem(meio)
-650.1105119872591,-277.5080559080234,Compostagem(meio)
-649.7527249160794,-277.88669539624607,Compostagem(meio)
-649.3418595009662,-284.6574046922088,Compostagem(meio)
-649.1913554493349,-284.5635523304991,Compostagem(meio)
-647.3728039396447,-280.63654124216555,Compostagem(meio)
-646.9257302501901,-280.35566770790683,Compostagem(meio)
-646.5683219986568,-280.73412436596664,Compostagem(meio)
-645.7141993642945,-280.6140564472953,Compostagem(meio)
-645.0265641068654,-282.7890751501145,Compostagem(meio)
-645.3247238396107,-282.97625427898674,Compostagem(meio)
-642.4482957655491,-274.17495218598924,Compostagem(meio)
-643.0470303254224,-274.5491825793306,Compostagem(meio)
-642.992736533588,-285.6309247439149,Compostagem(meio)
-641.6644616549147,-285.6045925866183,Compostagem(meio)
-642.2614961255695,-285.9779890425798,Compostagem(meio)
-641.5565972347122,-285.9509398384598,Compostagem(meio)
-640.8999912379786,-286.13378931029,Compostagem(meio)
-640.8274782492081,-286.29932299953,Compostagem(meio)
-638.5164792134401,-279.8559497024653,Compostagem(meio)
-638.5178462015847,-279.857664927511,Compostagem(meio)
-637.6394328299848,-280.1125364558011,Compostagem(meio)
-637.1101751161605,-273.84575073477026,Compostagem(meio)
-635.3015678874053,-273.7303295056536,Compostagem(meio)
-635.3015563332956,-273.7302258594791,Compostagem(meio)
-634.2616208561612,-273.938510269616,Compostagem(meio)
-633.972699737893,-276.17818229518707,Compostagem(meio)
-633.3165826804907,-276.3677027876456,Compostagem(meio)
-632.88493267796,-285.0774210160889,Compostagem(meio)
-632.4370000062609,-284.7959989181818,Compostagem(meio)
-630.4258914134007,-278.5408042372219,Compostagem(meio)
-630.575116068052,-278.63384359895826,Compostagem(meio)
-629.8460300527549,-278.9828399350172,Compostagem(meio)
-629.5889332015031,-279.235968728226,Compostagem(meio)
-628.5904672051238,-281.27048968830786,Compostagem(meio)
-628.6898616529143,-281.5038457260307,Compostagem(meio)
-628.8469675074521,-288.16158908116813,Compostagem(meio)
-628.0678433104476,-288.293181478286,Compostagem(meio)
-626.7499868337381,-283.9685888378572,Compostagem(meio)
-626.1952437812251,-284.03587584471825,Compostagem(meio)
-624.9421444937543,-283.85299844165274,Compostagem(meio)
-625.3044285733176,-284.33624098915607,Compostagem(meio)
-624.0736176986538,-286.5327887000767,Compostagem(meio)
-623.1542915669816,-286.8938583000381,Compostagem(meio)
-621.6803040339255,-278.369775682464,Compostagem(meio)
-620.5785045344528,-278.2856417175444,Compostagem(meio)
-621.541213843675,-289.10865966318306,Compostagem(meio)
-620.4891967539679,-289.4130646993199,Compostagem(meio)
-620.1906291026135,-289.2258777835068,Compostagem(meio)
-619.1282413682584,-289.57640767746307,Compostagem(meio)
-618.6215100215741,-289.8608554441525,Compostagem(meio)
-618.6214405460814,-289.8602650044122,Compostagem(meio)
-615.8627557823384,-283.1374530103567,Compostagem(meio)
-616.3880067082337,-283.6699119955774,Compostagem(meio)
-614.9310402503834,-277.3455343527494,Compostagem(meio)
-614.5260602469098,-277.5072957716711,Compostagem(meio)
-613.4222710773429,-277.4180650397466,Compostagem(meio)
-613.4221821253468,-277.4174814255384,Compostagem(meio)
-612.1791331302866,-279.6606560562996,Compostagem(meio)
-612.1786433589259,-279.6598445504551,Compostagem(meio)
-610.7165889459247,-280.0429264362101,Compostagem(meio)
-611.633423093157,-288.63409193201187,Compostagem(meio)
-610.828067368524,-288.7307860756373,Compostagem(meio)
-609.771502424137,-282.4716102182756,Compostagem(meio)
-608.6554094503135,-282.42888359123936,Compostagem(meio)
-608.4328653173743,-282.4912468996499,Compostagem(meio)
-607.0720733891303,-282.65653485152325,Compostagem(meio)
-607.5001851558773,-284.8746357484797,Compostagem(meio)
-606.5456837977599,-284.8792494609006,Compostagem(meio)
-606.7773046847396,-291.50532832997305,Compostagem(meio)
-605.9719958440564,-291.6023739768443,Compostagem(meio)
-605.2281361242422,-287.2783841351884,Compostagem(meio)
-603.9768991749279,-287.6431972219616,Compostagem(meio)
-603.8398799066126,-287.5029224109512,Compostagem(meio)
-602.5072623585511,-287.6076597469455,Compostagem(meio)
-602.0899488656487,-290.0292592505048,Compostagem(meio)
-600.5063550972518,-290.25820561930595,Compostagem(meio)
-599.587814065706,-281.6662472072949,Compostagem(meio)
-598.6350302921273,-281.6718656637222,Compostagem(meio)
-599.1156283948003,-292.40856662648,Compostagem(meio)
-598.3082772185517,-292.5051211635491,Compostagem(meio)
-598.2958330499696,-292.5499613637457,Compostagem(meio)
-596.947438783407,-292.66961376808285,Compostagem(meio)
-596.71264246379,-292.7789688153844,Compostagem(meio)
-595.5011328610781,-293.03763514082675,Compostagem(meio)
-593.7457612286507,-286.52766940461515,Compostagem(meio)
-592.2279595045366,-286.63301262807545,Compostagem(meio)
-591.4271026369079,-280.1185967841393,Compostagem(meio)
-590.6106974430331,-280.2624663443603,Compostagem(meio)
-589.9059654033608,-280.23723440397407,Compostagem(meio)
-588.6885362672874,-280.41167777148985,Compostagem(meio)
-589.1328484070164,-282.615526262658,Compostagem(meio)
-588.3904959612009,-282.6828926770777,Compostagem(meio)
-588.674271410533,-291.3859806395012,Compostagem(meio)
-587.238567670438,-291.7063340666064,Compostagem(meio)
-586.3008734324467,-285.05355963074726,Compostagem(meio)
-585.2274721957565,-285.451597620935,Compostagem(meio)
-583.9743612352977,-285.26852498314474,Compostagem(meio)
-584.2639396911363,-285.4887529867883,Compostagem(meio)
-583.0401462996306,-285.79392341529274,Compostagem(meio)
-582.202727610842,-287.8743641052333,Compostagem(meio)
-581.5740598648208,-288.0992519190331,Compostagem(meio)
-581.7907202042115,-294.6454183288588,Compostagem(meio)
-580.1739645122143,-295.00098042356694,Compostagem(meio)
-579.7900408192727,-290.75062171405807,Compostagem(meio)
-578.95662307161,-290.9087489347876,Compostagem(meio)
-579.0263179701251,-291.28923564732213,Compostagem(meio)
-577.5957922871003,-291.0733839468521,Compostagem(meio)
-577.3956587459306,-293.5174927579701,Compostagem(meio)
-576.4619838236486,-293.4409116096522,Compostagem(meio)
-575.3819142652901,-284.80202091187675,Compostagem(meio)
-574.108140275579,-284.7632143953506,Compostagem(meio)
-574.2659935570937,-295.6886269147544,Compostagem(meio)
-574.7116107595084,-295.9669831035608,Compostagem(meio)
-572.8818243389469,-295.9322043856573,Compostagem(meio)
-573.0398870815679,-295.99036968569817,Compostagem(meio)
-572.0853934113384,-295.9951388800528,Compostagem(meio)
-571.3715957755849,-296.0021062411488,Compostagem(meio)
-570.0517041845651,-289.81846327626226,Compostagem(meio)
-570.0651919504126,-289.7720777186005,Compostagem(meio)
-568.0405455789205,-283.5630771774231,Compostagem(meio)
-568.0420075554539,-283.5663921417636,Compostagem(meio)
-567.7431801128296,-283.37595960960425,Compostagem(meio)
-566.7156244211419,-283.5388229842356,Compostagem(meio)
-566.4268311927481,-285.7753642056323,Compostagem(meio)
-566.7250154915673,-285.9625077905712,Compostagem(meio)
-567.8264100383803,-294.5221500872249,Compostagem(meio)
-566.7421765823037,-294.35192108658885,Compostagem(meio)
-564.5804778553957,-288.00214158471863,Compostagem(meio)
-564.2831846352146,-287.81599846859353,Compostagem(meio)
-564.5816953192425,-288.0025015087922,Compostagem(meio)
-562.9490678694565,-288.3716436379018,Compostagem(meio)
-562.5812203434052,-290.6537080311555,Compostagem(meio)
-561.0495892041163,-290.8061865944801,Compostagem(meio)
-560.4894437322091,-297.48302035756933,Compostagem(meio)
-560.3388874957491,-297.38850189902405,Compostagem(meio)
-558.9873390827179,-293.1887829866664,Compostagem(meio)
-558.3596321453988,-293.41530738328765,Compostagem(meio)
-557.4051206934328,-293.41982662925875,Compostagem(meio)
-557.7036048896389,-293.6061795744117,Compostagem(meio)
-556.0230250490713,-293.66479453232387,Compostagem(meio)
-556.3106747255388,-295.754011009074,Compostagem(meio)
-556.1614853562642,-295.6613473243051,Compostagem(meio)
-553.862404374886,-287.31342045181555,Compostagem(meio)
-552.8562261544794,-287.39722295483443,Compostagem(meio)
-555.0753344457025,-298.84530855780395,Compostagem(meio)
-553.7397283266946,-298.56987445193954,Compostagem(meio)
-552.8758722018156,-298.7274157295742,Compostagem(meio)
-552.0616486593153,-298.85852142717704,Compostagem(meio)
-551.9414032482509,-299.2504252578983,Compostagem(meio)
-550.3808366576923,-298.91429853967566,Compostagem(meio)
-549.758800170126,-292.9849823548557,Compostagem(meio)
-548.9545451109516,-293.079964174005,Compostagem(meio)
-546.6436180242981,-286.6373052100698,Compostagem(meio)
-545.9888437411846,-286.8285011563912,Compostagem(meio)
-545.9888576981484,-286.8285957330281,Compostagem(meio)
-544.4787439239935,-286.8996772636983,Compostagem(meio)
-544.8949535186584,-289.16444600725663,Compostagem(meio)
-543.6829802491447,-289.4223868146309,Compostagem(meio)
-543.7962962017409,-298.1127593822366,Compostagem(meio)
-542.4123470576305,-298.35440487576125,Compostagem(meio)
-541.4621603320047,-291.74618149588787,Compostagem(meio)
-540.1026172807815,-291.9118058599706,Compostagem(meio)
-539.0749645096039,-292.0732366967095,Compostagem(meio)
-537.4156920709302,-292.0519163814206,Compostagem(meio)
-537.831912050362,-294.3169568223875,Compostagem(meio)
-535.9121668548178,-294.8444019448543,Compostagem(meio)
-535.986920810341,-301.4122739475679,Compostagem(meio)
-535.3226107994069,-301.5813303158575,Compostagem(meio)
-533.4066686192891,-297.4836952831338,Compostagem(meio)
-532.6231764621007,-297.4973145092554,Compostagem(meio)
-531.7482184070286,-297.4625982229827,Compostagem(meio)
-530.6655826337246,-297.2924493716382,Compostagem(meio)
-531.332284293072,-299.43214148710285,Compostagem(meio)
-531.2557687461267,-299.18148501372343,Compostagem(meio)
-529.6110465772872,-290.6417961583975,Compostagem(meio)
-528.4609596060745,-290.2424147900747,Compostagem(meio)
-528.4484962740007,-290.2870404833411,Compostagem(meio)
-528.8266333172214,-301.14724829540137,Compostagem(meio)
-527.9635661986285,-301.0607728957784,Compostagem(meio)
-526.4599279812192,-301.0024119429909,Compostagem(meio)
-525.3214024057488,-301.10229817269465,Compostagem(meio)
-525.2360130304187,-301.30640223503,Compostagem(meio)
-523.7472542769847,-301.29854488699493,Compostagem(meio)
-521.960235208262,-295.38647198549734,Compostagem(meio)
-520.972956802425,-295.89473857348275,Compostagem(meio)
-518.5979095543262,-289.57644823311057,Compostagem(meio)
-518.3006007556942,-289.38998104201164,Compostagem(meio)
-517.6836044341981,-289.9256078069757,Compostagem(meio)
-517.7049169708789,-289.8460560140284,Compostagem(meio)
-516.9094880836055,-292.36771281342953,Compostagem(meio)
-516.8878577918858,-292.44828263438103,Compostagem(meio)
-516.5824511014871,-301.34414920000745,Compostagem(meio)
-516.806177716242,-301.68744677663926,Compostagem(meio)
-514.9776628281033,-295.3346409752685,Compostagem(meio)
-513.541945666675,-295.2493163987874,Compostagem(meio)
-513.4689020612968,-295.4076724443348,Compostagem(meio)
-511.9800081875292,-295.39832305810523,Compostagem(meio)
-512.1367840105031,-297.82178550673416,Compostagem(meio)
-510.93406625789976,-298.04983615846504,Compostagem(meio)
-510.90802811762296,-304.737183040088,Compostagem(meio)
-509.9185222722117,-304.86536789988713,Compostagem(meio)
-508.8628219437724,-300.4654444125463,Compostagem(meio)
-508.14680589890486,-300.7675504312483,Compostagem(meio)
-507.4508514729823,-300.706823011149,Compostagem(meio)
-506.93521448061256,-301.0255062407141,Compostagem(meio)
-505.530516669498,-303.2212411228538,Compostagem(meio)
-505.2528178980156,-302.9541419244215,Compostagem(meio)
-502.6537276615909,-294.42022213921155,Compostagem(meio)
-501.86244373617046,-294.4723813355813,Compostagem(meio)
-502.7784444373992,-305.53475766553856,Compostagem(meio)
-501.6725539063318,-305.4444069807814,Compostagem(meio)
-500.65622129248914,-306.1709733769221,Compostagem(meio)
-499.5668012185452,-305.9723096707676,Compostagem(meio)
-499.0112467256622,-306.0393143642523,Compostagem(meio)
-498.2059722544891,-306.136701152258,Compostagem(meio)
-496.6835307405581,-306.25402560989824,Compostagem(meio)
-495.73472587596007,-299.64776690494,Compostagem(meio)
-494.9417231450425,-299.69841325646667,Compostagem(meio)
-494.0097244565768,-293.6246529706841,Compostagem(meio)
-493.5923363911206,-293.881189779755,Compostagem(meio)
-493.05207592268926,-294.29228455539305,Compostagem(meio)
-493.2012770790625,-294.3849399764622,Compostagem(meio)
-493.21334679077336,-295.60019434138303,Compostagem(meio)
-493.54747430267525,-295.7663062943793,Compostagem(meio)
-494.4661798582547,-305.0083747406952,Compostagem(meio)
-493.02757479004686,-304.92178008343217,Compostagem(meio)
-492.0773602366317,-298.31316363672704,Compostagem(meio)
-492.1518291344764,-298.1572337861526,Compostagem(meio)
-491.4477334317144,-298.0356985930666,Compostagem(meio)
-490.742861776851,-298.00894006306225,Compostagem(meio)
-490.13145626016194,-299.8993632620768,Compostagem(meio)
-488.7702664699391,-300.0642153620429,Compostagem(meio)
-489.86968106485256,-306.22919795767484,Compostagem(meio)
-488.35827776254337,-306.2993543860157,Compostagem(meio)
-486.9035692402304,-301.83607581004435,Compostagem(meio)
-485.3605479546459,-302.0320833107453,Compostagem(meio)
-485.5188601275204,-302.0928502730403,Compostagem(meio)
-484.2587455738121,-302.4152380931428,Compostagem(meio)
-483.564233735733,-305.1073334880148,Compostagem(meio)
-482.5268868500043,-305.55672455421154,Compostagem(meio)
-480.580736603908,-297.12654077506704,Compostagem(meio)
-479.7520288406922,-297.15758814281253,Compostagem(meio)
-480.45808278263576,-308.2391446028778,Compostagem(meio)
-479.5776046770534,-308.49300067719923,Compostagem(meio)
-479.0701739315373,-308.8729836359762,Compostagem(meio)
-478.2434852771567,-309.0488190734595,Compostagem(meio)
-477.3651927971423,-309.3049628456083,Compostagem(meio)
-476.6572561883168,-309.4056479521623,Compostagem(meio)
-475.34964745441175,-303.17561164994004,Compostagem(meio)
-474.8087618928221,-302.59740668865925,Compostagem(meio)
-473.75088966977455,-296.337085920175,Compostagem(meio)
-472.94676409828935,-296.4343741662051,Compostagem(meio)
-472.9468839461752,-296.43550074715495,Compostagem(meio)
-471.8093012823738,-296.47031532027177,Compostagem(meio)
-471.2538473197801,-296.53830832756285,Compostagem(meio)
-471.6301180859846,-298.2979847351053,Compostagem(meio)
-470.5263663728547,-298.2093685123382,Compostagem(meio)
-470.8343349660663,-307.6093163394253,Compostagem(meio)
-470.0272700195801,-307.7047050227411,Compostagem(meio)
-468.0149650405656,-301.44987585753006,Compostagem(meio)
-466.9603909382113,-301.6724459184243,Compostagem(meio)
-465.5996071914069,-301.8375642194478,Compostagem(meio)
-464.645087998384,-301.84179362574287,Compostagem(meio)
-464.5338983825423,-304.1133361931297,Compostagem(meio)
-463.5059115551103,-303.7393490108843,Compostagem(meio)
-463.5256953331736,-309.9750851784265,Compostagem(meio)
-463.7835295410259,-309.65743432564705,Compostagem(meio)
-462.56003153464735,-305.6313699209022,Compostagem(meio)
-462.78316006554815,-305.5667195112892,Compostagem(meio)
-462.7831341986912,-305.5666320010514,Compostagem(meio)
-461.40796983292967,-305.29436050236654,Compostagem(meio)
-462.0464642939624,-307.4940304770298,Compostagem(meio)
-460.8661156447433,-307.15383219554315,Compostagem(meio)
-459.3440471492322,-298.31735263226983,Compostagem(meio)
-458.4643558117241,-298.16548732775846,Compostagem(meio)
-459.7228489626832,-308.7704540560062,Compostagem(meio)
-458.8357952189836,-309.15283653268307,Compostagem(meio)
-458.7472776997293,-309.4839303090266,Compostagem(meio)
-457.0383334932867,-309.6004604613663,Compostagem(meio)
-455.6045545052075,-309.9243784296032,Compostagem(meio)
-455.0247257164101,-310.3666245045424,Compostagem(meio)
-452.4882410506089,-304.1142838716005,Compostagem(meio)
-451.5829198379233,-304.4300736329842,Compostagem(meio)
-450.5070622273561,-298.124486239265,Compostagem(meio)
-449.528647429599,-298.59816419428535,Compostagem(meio)
-449.15704315316543,-298.5693812966874,Compostagem(meio)
-448.906489262763,-298.693768804862,Compostagem(meio)
-449.2890525730145,-301.08388759333866,Compostagem(meio)
-447.7053583128509,-301.31166217206373,Compostagem(meio)
-447.55681434462167,-309.5617565650664,Compostagem(meio)
-447.2980888441962,-309.8145940955437,Compostagem(meio)
-446.8094478808234,-310.68207060756686,Compostagem(meio)
-445.8604116238239,-304.0727653888116,Compostagem(meio)
-444.3505795465626,-304.1472568394784,Compostagem(meio)
-443.6946256173087,-304.3388172341401,Compostagem(meio)
-442.98975942870857,-304.3119522240504,Compostagem(meio)
-443.2566761837443,-306.483126129895,Compostagem(meio)
-442.52708381022967,-306.29426279544896,Compostagem(meio)
-441.8179333565877,-312.8808348050916,Compostagem(meio)
-441.566412956181,-312.4714619584265,Compostagem(meio)
-441.3306248086483,-308.3107431742101,Compostagem(meio)
-440.9600826991064,-308.2847621025357,Compostagem(meio)
-440.0054195413522,-308.2876065916371,Compostagem(meio)
-439.5991070979053,-308.44781343380964,Compostagem(meio)
-438.8171253428354,-310.8606291315318,Compostagem(meio)
-438.7436444312625,-311.018605773359,Compostagem(meio)
-436.0277212099172,-302.8747105341572,Compostagem(meio)
-435.2241164834195,-302.97294168120425,Compostagem(meio)
-435.8572066183697,-313.6772995937936,Compostagem(meio)
-435.12587348224406,-314.023160749628,Compostagem(meio)
-433.5396181157557,-313.84356957684395,Compostagem(meio)
-432.7343383102889,-313.94108578289706,Compostagem(meio)
-432.1575516397497,-314.0883653997189,Compostagem(meio)
-431.7999704260256,-314.4650564468211,Compostagem(meio)
-430.5897902515044,-308.2390348420085,Compostagem(meio)
-429.664683500192,-308.18385375871367,Compostagem(meio)
-428.1865970682084,-301.40414299071927,Compostagem(meio)
-427.556150543458,-301.2210928550667,Compostagem(meio)
-427.18141579263647,-300.78283916833243,Compostagem(meio)
-427.5081092345517,-300.9093214848617,Compostagem(meio)
-426.85992729440113,-303.05193251655146,Compostagem(meio)
-426.960837717319,-302.83442533904963,Compostagem(meio)
-427.6559933062381,-311.0184951592091,Compostagem(meio)
-426.5503594662569,-310.9268157648967,Compostagem(meio)
-425.797560073368,-304.72463735291785,Compostagem(meio)
-425.7438983733573,-305.46680390742404,Compostagem(meio)
-424.68144549037424,-305.8166435716739,Compostagem(meio)
-422.8729608597441,-305.7024474446989,Compostagem(meio)
-422.45872731714735,-308.5334815887581,Compostagem(meio)
-421.0244196769145,-308.8558828332644,Compostagem(meio)
-419.8475378854637,-308.9246028510097,Compostagem(meio)
-420.2901232914446,-315.37466365282125,Compostagem(meio)
-420.3650729448491,-315.6253981814043,Compostagem(meio)
-418.87969403708667,-311.15911749580846,Compostagem(meio)
-418.9284721910226,-311.4704932956738,Compostagem(meio)
-418.7792677840025,-311.3777521930515,Compostagem(meio)
-417.3453665415054,-311.7003241001239,Compostagem(meio)
-417.4416850533671,-313.85715065298973,Compostagem(meio)
-417.6636151183593,-313.7925341657683,Compostagem(meio)
-415.8299972442055,-305.7085955510647,Compostagem(meio)
-414.97758323809103,-305.5898468079813,Compostagem(meio)
-415.7325226375051,-316.3525845993081,Compostagem(meio)
-414.4708476405704,-316.2979621979576,Compostagem(meio)
-413.2177909018774,-316.115266655901,Compostagem(meio)
-412.5129853748877,-316.0893304842866,Compostagem(meio)
-411.9301475503107,-316.1232116735464,Compostagem(meio)
-410.5479131837801,-316.3663273847851,Compostagem(meio)
-408.86567056576496,-309.6988133534888,Compostagem(meio)
-407.6804582986315,-310.02485733257345,Compostagem(meio)
-406.24790401867176,-303.32677037130816,Compostagem(meio)
-405.7973811775973,-303.4067905310785,Compostagem(meio)
-404.36341522099247,-303.7289907529994,Compostagem(meio)
-403.5581446865144,-303.8267030189272,Compostagem(meio)
-403.9743067244708,-306.09071934799977,Compostagem(meio)
-402.2808902909292,-306.19410534663075,Compostagem(meio)
-403.7233157891769,-315.3167866020776,Compostagem(meio)
-403.504814071377,-314.7792510413801,Compostagem(meio)
-401.4193513491755,-308.6813056918054,Compostagem(meio)
-401.21640230946286,-309.3299326632332,Compostagem(meio)
-400.4589746297661,-309.73738033697373,Compostagem(meio)
-399.97967642540607,-310.05657294626326,Compostagem(meio)
-399.292093116941,-312.2322028672097,Compostagem(meio)
-399.0411180935516,-312.3562885991887,Compostagem(meio)
-399.619538561461,-318.93414473751363,Compostagem(meio)
-398.33371037642246,-318.8138620617319,Compostagem(meio)
-397.7997818067397,-314.4707003588446,Compostagem(meio)
-396.6160185545541,-314.6297094442725,Compostagem(meio)
-395.56148860400936,-314.35539415658604,Compostagem(meio)
-395.1072641588344,-314.20506940779705,Compostagem(meio)
-394.3749413249916,-314.143521254653,Compostagem(meio)
-393.2050203238159,-316.22952388293925,Compostagem(meio)
-392.3779666475566,-316.4059105992783,Compostagem(meio)
-391.31021813637926,-307.7206697212987,Compostagem(meio)
-389.9424751571787,-308.0786060361388,Compostagem(meio)
-391.42649248108864,-319.0289923911077,Compostagem(meio)
-391.42434432330447,-318.4909434499241,Compostagem(meio)
-391.6466445442329,-318.4257641468994,Compostagem(meio)
-390.13676327106987,-318.4991216126946,Compostagem(meio)
-389.4325459613683,-318.3764870717623,Compostagem(meio)
-389.4112793218956,-318.4563000615126,Compostagem(meio)
-387.8467400497884,-312.4812981742907,Compostagem(meio)
-388.0702418376186,-312.95286799533824,Compostagem(meio)
-385.53700760249376,-306.5749241694248,Compostagem(meio)
-384.787846726289,-306.467297985977,Compostagem(meio)
-383.24966443129233,-306.5997684263857,Compostagem(meio)
-382.14585752471066,-306.5102266188824,Compostagem(meio)
-382.0346751332054,-308.7819367923112,Compostagem(meio)
-381.0179313823464,-308.97187380915784,Compostagem(meio)
-380.5025197979576,-317.8861300037788,Compostagem(meio)
-379.2892433663128,-318.14297945460385,Compostagem(meio)
-377.57066519607,-311.38086697469043,Compostagem(meio)
-376.9151345416594,-311.6669688775109,Compostagem(meio)
-376.2041820616014,-312.59947451471635,Compostagem(meio)
-375.7216926274341,-312.50846965140045,Compostagem(meio)
-374.8086349800833,-314.3392108836888,Compostagem(meio)
-374.58582766027394,-314.40283584669487,Compostagem(meio)
-374.4602760779035,-320.8605660942703,Compostagem(meio)
-374.830549098102,-320.88787818714627,Compostagem(meio)
-373.8654292585816,-316.6401371936772,Compostagem(meio)
-373.012951351504,-316.4261944777936,Compostagem(meio)
-372.6132797511618,-315.922259256342,Compostagem(meio)
-372.58160180016057,-316.51992070846427,Compostagem(meio)
-371.44620155674056,-318.4150209414256,Compostagem(meio)
-371.44582430377886,-318.415284787221,Compostagem(meio)
-369.4783123451216,-310.0640772954266,Compostagem(meio)
-368.6259678833412,-309.9457956146871,Compostagem(meio)
-367.95257799908,-312.43032153135573,Compostagem(meio)
-368.9719455860886,-321.4664992385533,Compostagem(meio)
-367.6857697745672,-321.3471721266942,Compostagem(meio)
-367.8068033417621,-321.5001291131448,Compostagem(meio)
-366.2235695233958,-321.72885501496967,Compostagem(meio)
-366.5220178109266,-321.91470411808405,Compostagem(meio)
-365.6437494258316,-322.1710370932888,Compostagem(meio)
-363.3115267052217,-315.8077084244451,Compostagem(meio)
-363.21146604314345,-316.02601197082004,Compostagem(meio)
-362.3344518165432,-309.79715350713195,Compostagem(meio)
-360.8256243060586,-309.869117972421,Compostagem(meio)
-361.02981419950265,-309.7573940377806,Compostagem(meio)
-360.1515148671406,-310.0132994288924,Compostagem(meio)
-359.56419766313775,-312.06290860206354,Compostagem(meio)
-358.60937182323687,-312.06832709254195,Compostagem(meio)
-359.7927977206127,-320.9729925064894,Compostagem(meio)
-358.57959408300667,-321.2305079243524,Compostagem(meio)
-357.6630960876155,-313.9605987945888,Compostagem(meio)
-357.1095586868105,-313.9335422125423,Compostagem(meio)
-356.41979158972026,-314.0818326935787,Compostagem(meio)
-355.71578813336055,-313.96121428039805,Compostagem(meio)
-356.05582570966,-315.9749149559648,Compostagem(meio)
-354.69450604896883,-316.13848122103445,Compostagem(meio)
-354.76328108146845,-322.5935206714985,Compostagem(meio)
-353.9360180327749,-322.4118476271833,Compostagem(meio)
-352.8223429442296,-317.9753230832612,Compostagem(meio)
-351.43419128351707,-318.2010234648769,Compostagem(meio)
-350.1496473710249,-318.618050335328,Compostagem(meio)
-349.19825235508324,-318.495327804374,Compostagem(meio)
-349.31581753445425,-320.5719774287936,Compostagem(meio)
-347.853244499398,-320.9540072352811,Compostagem(meio)
-345.9071876959151,-312.5248181807747,Compostagem(meio)
-345.4082690619871,-312.9244899353089,Compostagem(meio)
-345.7883707208148,-323.7843122748181,Compostagem(meio)
-345.9467483093995,-324.4402662384855,Compostagem(meio)
