PC1,PC2,label
-864.8204632535053,348.5435182197343,Racao
-864.6711890325569,348.63709480188845,Racao
-864.3726000589359,348.82443034852804,Racao
-864.3727244188849,348.82299467947087,Racao
-863.0119058177261,348.6582711798055,Racao
-864.2233241060076,348.91804944928117,Racao
-862.565250542375,348.93908092879974,Racao
-862.7144946141598,348.8460427794507,Racao
-862.7157805807474,348.84511660955286,Racao
-862.4171854316646,349.03245338698434,Racao
-861.6118394185523,348.93565076296545,Racao
-861.2056100358877,348.7746351983078,Racao
-860.5492483966282,348.58351920514906,Racao
-861.6529616829084,348.4948516532186,Racao
-861.1445860389904,348.21122400585045,Racao
-860.9952705810829,348.30505915663343,Racao
-860.8473070617165,348.3974397334823,Racao
-859.337166904088,348.32659640601923,Racao
-859.5877326574882,348.45098575092015,Racao
-859.5876677843789,348.4515513065926,Racao
-859.187769999131,348.42152526231075,Racao
-858.8298686608687,348.04389903323136,Racao
-858.9311743729886,348.2615697685924,Racao
-858.6313297401484,348.44954789683106,Racao
-858.3327543366668,348.63701151938403,Racao
-858.2159173357413,350.71427681100977,Racao
-858.3334620192109,348.6378510399536,Racao
-857.479411342576,348.75712737587855,Racao
-857.4794647663057,348.75664658358255,Racao
-857.2120564535289,350.92876516770957,Racao
-857.0627148968142,351.0228701131364,Racao
-857.0327870353758,349.03759716802233,Racao
-855.4350956968083,354.26390161948075,Racao
-855.3469388289377,358.3272152676309,Racao
-855.19756255231,358.42173157938305,Racao
-855.5821931938153,354.1724212450663,Racao
-854.8961452445656,350.7614356731101,Racao
-853.8368347542055,358.2560768815165,Racao
-853.0314084914844,358.1602287923288,Racao
-853.2984156091679,355.9882363321176,Racao
-853.911345534385,348.77167433568684,Racao
-852.790242414294,351.06336700470456,Racao
-851.3750532464783,358.17486712012396,Racao
-851.0760859929414,358.3673117451435,Racao
-850.7775196133425,358.55447329646813,Racao
-851.2252873128455,358.2744521161367,Racao
-851.2248368011951,358.27518048376623,Racao
-850.7770573194084,358.5553615346562,Racao
-850.2198526757365,358.4888049381407,Racao
-849.7130470515131,358.20504802525284,Racao
-849.4156518424425,358.392732222821,Racao
-849.4158487118239,358.3905557942835,Racao
-849.1171704549924,358.578929017689,Racao
-849.5649574685431,358.2987301395442,Racao
-849.1167009344827,358.5793686855395,Racao
-848.9673507389107,358.67382542332416,Racao
-849.264735749839,358.48631943278997,Racao
-849.4900677764108,358.14313444837535,Racao
-848.0530441197789,358.22991736307995,Racao
-847.7553085928503,358.4166089172322,Racao
-847.9045642932615,358.32339466924896,Racao
-847.904535867483,358.3237164740458,Racao
-847.4067908403576,358.07249940964175,Racao
-847.1078391028313,358.2594527958645,Racao
-845.8962347108536,358.0018407616317,Racao
-845.748665454319,358.09431229441725,Racao
-845.8217591033135,358.2520731105724,Racao
-844.566637439304,358.4353825026719,Racao
-844.0871780999405,358.11798953022117,Racao
-843.8618402183929,358.46139734811004,Racao
-843.5042763614783,358.0846329835658,Racao
-843.5042252097246,358.08512861785493,Racao
-843.2056484574296,358.2725361186458,Racao
-843.0576630355044,358.36504281806265,Racao
-843.356019629895,358.1805934011318,Racao
-843.2082795467377,358.27003940740724,Racao
-843.2082171408529,358.27061302930997,Racao
-842.9007093200798,358.4243375214828,Racao
-842.272082869029,358.19912756477606,Racao
-842.1958564559955,358.45087934532603,Racao
-842.3446420555647,358.35824725942985,Racao
-842.1954470464516,358.4511010511287,Racao
-841.239156628937,358.44858944281805,Racao
-841.0436174714359,363.40081098930204,Racao
-840.8956591126462,363.49273066298156,Racao
-840.8956579929891,363.49286027057315,Racao
-840.2855986717877,368.08674106381295,Racao
-840.1362381663766,368.1811627177394,Racao
-840.1358506433953,368.1809176002116,Racao
-840.022618749601,363.681597753377,Racao
-839.3165674820648,363.70820304688823,Racao
-839.8702473308658,360.61574034406294,Racao
-839.1680882648143,363.80175454557684,Racao
-837.3811762061996,368.3267974016435,Racao
-837.3016011876025,368.03946010978507,Racao
-836.3188483461508,367.97586878388574,Racao
-836.3184284745039,367.9759293865627,Racao
-836.1691390155211,368.069457808695,Racao
-834.6607583379355,367.9970796033558,Racao
-835.1085314698521,367.71707828213584,Racao
-835.0354552363588,367.55912486983834,Racao
-834.9112310729397,363.02679760136743,Racao
-834.4633529971561,363.30785780462065,Racao
-834.2280320398313,367.46361439335124,Racao
-834.2280460678558,367.46322703612896,Racao
-835.1825678111,367.4676264616046,Racao
-834.5267026544007,367.2746740821585,Racao
-834.5278449731286,367.27565708742804,Racao
-834.3785142141969,367.3697818161145,Racao
-834.303581187065,367.6204804813151,Racao
-834.8864526933139,367.6543128322264,Racao
-835.0357873121029,367.55998252962854,Racao
-834.8864494126701,367.6543170087971,Racao
-834.0807353525761,367.55700585247905,Racao
-833.6744789344193,367.3961972167617,Racao
-832.8674830727123,367.30001434619226,Racao
-832.940392280856,367.46011394743255,Racao
-833.1671617327902,367.11370493848517,Racao
-832.6432371463034,367.64481266831535,Racao
-832.0287387132721,367.01307577651096,Racao
-832.2540929517563,366.6695107753894,Racao
-832.0286131666635,367.0144417119027,Racao
-831.8789902082426,367.1073611067004,Racao
-830.8448124539827,366.81672239493855,Racao
-830.843516798046,366.8177880045314,Racao
-830.1113023148737,366.8783291050913,Racao
-829.8897723538594,366.81365484547496,Racao
-829.5910545161132,367.0030788325548,Racao
-829.5150566388947,367.2518057124471,Racao
-829.0356897847032,366.9332962252556,Racao
-828.2019051872103,366.77479395714545,Racao
-828.3511132035001,366.68218592282574,Racao
-828.2035425562681,366.7746205470612,Racao
-828.3527814118352,366.6813715995613,Racao
-828.1282917217814,366.61865636865696,Racao
-827.1737357588663,366.614647811768,Racao
-827.3230193119889,366.5213370096171,Racao
-826.61816997202,366.54767112071386,Racao
-826.7574969172238,368.8798703883331,Racao
-826.5305378778849,371.84558911397835,Racao
-825.1425791588426,376.30795579436744,Racao
-826.1886738911526,374.2675446961275,Racao
-826.9776412370811,367.0199637937694,Racao
-827.4267134717666,366.73897225211294,Racao
-827.082035168829,371.78304422228575,Racao
-825.7835452760046,374.1072461151816,Racao
-825.5166285742889,376.2784254267772,Racao
-824.8601817057042,376.0879302013909,Racao
-824.7108149562864,376.18241114880766,Racao
-824.5597968219336,376.2773324109439,Racao
-824.0042661198677,376.2101834544974,Racao
-824.272466816652,374.03806548818284,Racao
-822.9017491063314,376.29836661254376,Racao
-822.9462486954744,374.0637224101756,Racao
-822.828614578817,376.14099224067104,Racao
-822.4707204619317,375.76349880783164,Racao
-821.9153551707623,375.6939218638345,Racao
-821.1085495848929,375.6004773608256,Racao
-821.1816932389302,375.7577017693802,Racao
-821.1094111787734,375.59975110687265,Racao
-820.1202327586761,375.4059030672088,Racao
-819.8979053090025,375.34125023399974,Racao
-819.8978662938807,375.34166587643085,Racao
-819.4326491507836,373.2303184838838,Racao
-818.6443405666487,375.52501732302335,Racao
-818.7174412537133,375.68265352381786,Racao
-818.1636942038895,375.61338737587175,Racao
-817.8650604967279,375.80114710104317,Racao
-817.7418532090778,375.9562424345113,Racao
-817.5924877128145,376.05056341797354,Racao
-817.5924408150113,376.0511676127535,Racao
-817.5924606907683,376.05100638363365,Racao
-817.8147707314656,376.1157644930081,Racao
-817.443117888326,376.14503021201017,Racao
-817.6667192353543,376.2091670064692,Racao
-817.6667119403755,376.20914893620284,Racao
-817.4456173046074,376.1439330326266,Racao
-817.6679794714782,376.20833226999457,Racao
-816.2656500304929,376.4843820279166,Racao
-816.3417695002136,376.23386327170374,Racao
-815.6365400730137,376.2602185166634,Racao
-816.084368156562,375.9796498338328,Racao
-814.9806050259358,376.06867164479263,Racao
-815.0999072065879,375.9170664255198,Racao
-814.9506412291576,376.01036707116873,Racao
-813.5911912960564,375.8439550733565,Racao
-813.6193231818015,375.90472834335014,Racao
-813.6192219554196,375.905574635779,Racao
-812.8138548983661,375.8093282846403,Racao
-812.813586431248,375.80770880842283,Racao
-812.2579331197849,375.7414996761963,Racao
-812.1073957086446,375.8357546466832,Racao
-812.479018303482,375.80681137658576,Racao
-811.7335379922333,376.2734149724474,Racao
-812.1813142001301,375.99336905194104,Racao
-812.4797499306205,375.8075569798748,Racao
-812.0320222736973,376.08699877764593,Racao
-812.3301049854181,375.9007684316821,Racao
-812.3300294178534,375.9016980461565,Racao
-812.1825124475363,375.9934277730008,Racao
-811.8185481940181,379.0994660609831,Racao
-811.8961895351877,376.22773228303413,Racao
-812.1926788151723,376.04155618899495,Racao
-811.5365898800137,375.8512346350417,Racao
-811.3873164895012,375.94486627309925,Racao
-811.387424629309,375.9437572506722,Racao
-809.7279612344992,375.966963047691,Racao
-808.7862932740682,381.38398659382983,Racao
-807.448359696522,385.6287119447843,Racao
-807.1913017432162,385.3753064981702,Racao
-806.5050833209662,383.19803660949947,Racao
-807.1611423051363,383.38834696988306,Racao
-806.2381156120482,385.36946353396706,Racao
-806.0888506920837,385.4629205787205,Racao
-806.3553105510327,383.2923572577056,Racao
-806.7276282154544,378.99687245301175,Racao
-806.8795769416156,385.51650297456763,Racao
-807.0289247983128,385.4227271944201,Racao
-807.1793614927683,385.32939193839593,Racao
-806.0755471146585,385.41870178473073,Racao
-806.3740935363276,385.231798714005,Racao
-806.2247648477769,385.32584257144663,Racao
-806.523392207002,385.13808052643435,Racao
-806.4913509496091,383.1542934508543,Racao
-807.0251177797763,378.81284086972664,Racao
-806.0738167918789,385.42040111658025,Racao
-804.5637582649342,385.3488469215645,Racao
-803.6099383421042,385.3455044016682,Racao
-803.203748793152,385.1839126808518,Racao
-802.6207882199978,385.1512183353734,Racao
-800.9613729539797,385.17430507056633,Racao
-801.1102151311534,385.0808362273892,Racao
-801.1101158693418,385.08172980091877,Racao
-800.8863949346251,385.4251207760135,Racao
-801.1849790405577,385.23768057171947,Racao
-801.0616587200548,385.3939054423645,Racao
-801.6588138280786,385.01935394729117,Racao
-801.2232628620786,385.34662997021223,Racao
-801.3724657879484,385.25380493088596,Racao
-800.4179814748368,385.2491340464312,Racao
-800.4179616494512,385.24931402548646,Racao
-800.4191758473917,385.2492334341787,Racao
-800.9259759144443,385.53297664880847,Racao
-800.925851819673,385.53423199725876,Racao
-800.9271504899825,385.53324170421365,Racao
-800.3921985275028,385.1889249526939,Racao
-800.4203376607202,385.2495634702973,Racao
-799.566199755518,385.3698269744,Racao
-799.5658155778656,385.3696489267604,Racao
-799.3294548992926,384.8380224278626,Racao
-799.3559088802231,384.8997501167123,Racao
-799.4769496917434,384.74666721804533,Racao
-799.6274417721888,384.65269758213253,Racao
-799.7767109240158,384.55970062248525,Racao
-799.852874963135,384.30836303881733,Racao
-799.9259096506266,384.4667728355944,Racao
-799.6269834715877,384.6535822972546,Racao
-799.9536940562521,384.52691109911757,Racao
-799.6538018718529,384.715555321156,Racao
-799.5525386841273,384.4976151242463,Racao
-799.4040511521089,384.5911497663874,Racao
-799.2547690951833,384.68469824728163,Racao
-798.7292869717639,387.8371034860993,Racao
-798.5354587823967,390.16612834986154,Racao
-799.3278486147283,384.8426543074711,Racao
-799.625901929212,384.65678123362886,Racao
-799.5048376348186,384.8100090909502,Racao
-798.9810385413075,387.9616182378795,Racao
-798.8633022250633,390.04021760491196,Racao
-797.8894570960765,392.2389093779784,Racao
-797.8612994254854,392.17834329507605,Racao
-796.5304498929472,395.2344994732757,Racao
-797.3543661060266,391.8963258832082,Racao
-797.9942214712955,384.74027201487297,Racao
-797.9941847143509,384.7407618298603,Racao
-796.5469897579696,389.87318387894265,Racao
-795.1989669953055,395.1302836369723,Racao
-795.0509928826177,395.22261970652835,Racao
-794.842828043993,394.7511174246629,Racao
-794.6935785853111,394.8443303091335,Racao
-794.1097476862105,394.7179083666633,Racao
-793.1829449391771,394.7746580973344,Racao
-793.3325096277604,394.67741552052394,Racao
-792.2267207686873,394.77149276254386,Racao
-791.3726159085527,394.89135655151586,Racao
-791.8981901446405,391.73781660164786,Racao
-792.0786939874943,394.8645599571537,Racao
-791.6723364652771,394.7047037624834,Racao
-791.6724088066658,394.7041078555558,Racao
-791.9293651337666,394.95854006693116,Racao
-792.9165665895325,394.32667241877425,Racao
-792.7340846216266,395.05784649862653,Racao
-792.8820687970383,394.96547734243904,Racao
-792.882078149576,394.9651835025179,Racao
-792.6936939543157,394.26348215965845,Racao
-793.4989158426761,394.36171321110305,Racao
-793.5388429775776,395.1566006864887,Racao
-793.6481673816979,394.2683208241633,Racao
-793.1409693079713,393.9846812675569,Racao
-792.7049765167794,394.998965003937,Racao
-792.6666455866944,394.2038910925403,Racao
-791.1235318739818,394.76872529779575,Racao
-791.3799437030375,393.7888989675266,Racao
-790.0191271425774,393.6242309541376,Racao
-789.3631463691963,393.4328231991349,Racao
-786.8985613487985,393.356961265863,Racao
-785.9855414159902,392.91205835193614,Racao
-784.624837528132,392.74616755037096,Racao
-784.3262842362728,392.93315679951957,Racao
-784.4768085222513,392.839085247253,Racao
-783.5221998600609,392.8355794108247,Racao
-782.9681206713576,392.7656376563955,Racao
-782.8188225121794,392.85927105294286,Racao
-781.8642181167943,392.8559653267894,Racao
-782.0134832911117,392.762458018693,Racao
-782.0891877775848,392.51215891686115,Racao
-782.0892342739826,392.51169705687244,Racao
-781.9382403056243,392.6066255965525,Racao
-781.9382699445796,392.6063193211776,Racao
-782.0125721872992,392.76387908090146,Racao
-781.1024697858556,400.1656103296973,Racao
-780.4277299952118,403.4113658481856,Racao
-780.8039640549159,400.35221503425237,Racao
-779.14419269473,400.3746232768899,Racao
-779.4557204321827,395.96761719263486,Racao
-780.0542414379161,392.9734081228471,Racao
-780.0529634906543,392.9743240757198,Racao
-779.605105100949,393.2550480300051,Racao
-779.1437346265757,400.3753226297922,Racao
-778.4689343767459,403.6217762908054,Racao
-777.6635004368381,403.5262101898297,Racao
-777.3304683447404,403.521439459857,Racao
-776.2544917020005,403.67046934904465,Racao
-776.2544562297626,403.67043688014746,Racao
-775.7005203451863,403.6034647701654,Racao
-775.5512796755793,403.6967427291147,Racao
-775.968707420925,403.358228420675,Racao
-775.1915753237317,403.321435050304,Racao
-774.8649316015526,403.44749113810394,Racao
-774.8930001902081,403.5086706088696,Racao
-774.8931111703369,403.5075739950771,Racao
-774.8648031824978,403.44862620025015,Racao
-774.8942019778224,403.5086495052019,Racao
-774.8942492648112,403.50794703658903,Racao
-774.6449829928279,403.38281433825796,Racao
-773.8397904115736,403.2846069697607,Racao
-773.8397635727179,403.2847494378384,Racao
-773.6904784269955,403.37830546423356,Racao
-773.2842064310753,403.2177001331911,Racao
-773.1344888720305,403.31152574274347,Racao
-771.8813874578009,403.4945067153021,Racao
-771.730420846252,403.58915951537347,Racao
-771.730385883453,403.58959749976566,Racao
-770.3707892702514,403.4245082298021,Racao
-771.2664125379106,402.86367171800157,Racao
-771.0440833566845,402.799103294381,Racao
-770.3708257720027,403.42432690384703,Racao
-770.8181836890126,403.144538457851,Racao
-770.8181791366296,403.1444434387249,Racao
-770.5183903668822,403.3320535573239,Racao
-769.6369303615538,403.48569179583137,Racao
-769.1584571148396,403.1663969091169,Racao
-769.0090895532758,403.26069004750025,Racao
-769.4569263330759,402.98000057481295,Racao
-769.009012650833,403.2616223996938,Racao
-767.9049102520912,403.3499573013687,Racao
-1018.0571203003619,-210.8465649175705,Compostagem(meio)
-1018.0652216478156,-209.7557856416097,Compostagem(meio)
-1013.4917070580286,-204.2759710927494,Compostagem(meio)
-1012.9205369105985,-205.09110085825705,Compostagem(meio)
-1008.0674648015683,-200.173234870108,Compostagem(meio)
-1007.0343775107576,-201.65717496450088,Compostagem(meio)
-1005.9837282469343,-202.82999869436935,Compostagem(meio)
-1005.615507199389,-204.0602206414933,Compostagem(meio)
-1005.0501688332351,-207.75962534883,Compostagem(meio)
-1005.671806085229,-209.84773592587044,Compostagem(meio)
-1005.0962690826345,-218.67876792583593,Compostagem(meio)
-1010.1314474127757,-218.17830714487536,Compostagem(meio)
-1009.6228665370381,-218.00987993983654,Compostagem(meio)
-1005.2840169623305,-211.96956802720888,Compostagem(meio)
-1005.621847820501,-212.1225109180159,Compostagem(meio)
-1005.6858637314435,-211.99703704571766,Compostagem(meio)
-1005.4885025674394,-211.59135714763215,Compostagem(meio)
-1007.4873052215953,-213.62513095788563,Compostagem(meio)
-1007.5604151288935,-213.46737523414595,Compostagem(meio)
-1008.4613150254117,-219.76370542477343,Compostagem(meio)
-1011.8387796933239,-219.2413633805827,Compostagem(meio)
-1011.3789554572668,-214.74320310116855,Compostagem(meio)
-1008.6571728390136,-215.0710108504063,Compostagem(meio)
-1008.6965576657694,-215.03816738554997,Compostagem(meio)
-1008.6485453274872,-214.72671678772895,Compostagem(meio)
-1008.4676931493013,-216.61806166984024,Compostagem(meio)
-1010.178353602163,-216.56081439298032,Compostagem(meio)
-1010.1569371914156,-216.63925322178875,Compostagem(meio)
-1004.1429069475744,-208.28282073782066,Compostagem(meio)
-1004.0667485967169,-208.03179890773936,Compostagem(meio)
-1011.797009242624,-218.22239619095853,Compostagem(meio)
-1011.720855119831,-217.97162209402086,Compostagem(meio)
-1011.5022257276032,-217.64569694309284,Compostagem(meio)
-1011.8402103073277,-217.8001227899349,Compostagem(meio)
-1012.245384608108,-218.2394045640067,Compostagem(meio)
-1012.1974263342654,-217.92844398376656,Compostagem(meio)
-1011.2487139575896,-211.32313752145456,Compostagem(meio)
-1007.773611929797,-211.67210738012182,Compostagem(meio)
-1006.6542442034242,-205.05192308700498,Compostagem(meio)
-1003.2003966221091,-205.3210173566713,Compostagem(meio)
-1003.0031624164476,-204.91663841765694,Compostagem(meio)
-1003.4510487330608,-205.19794045415074,Compostagem(meio)
-1003.9402956896374,-207.3049210959398,Compostagem(meio)
-1004.8944115359191,-207.29997240858575,Compostagem(meio)
-1005.9142470405423,-215.67431624596247,Compostagem(meio)
-1010.8733061083749,-214.92323755591678,Compostagem(meio)
-1010.4441930680714,-208.43928477507689,Compostagem(meio)
-1006.7692769424266,-208.773744273989,Compostagem(meio)
-1006.72138961987,-208.4634545516019,Compostagem(meio)
-1006.7945661762569,-208.30657224668903,Compostagem(meio)
-1007.1661793833919,-208.3357105165651,Compostagem(meio)
-1007.4327368211052,-210.50709848480255,Compostagem(meio)
-1008.5231928814901,-210.0953604473907,Compostagem(meio)
-1009.3958846184105,-216.45114941550673,Compostagem(meio)
-1012.9227674336089,-216.0237108105157,Compostagem(meio)
-1012.6122573719204,-211.6192716863079,Compostagem(meio)
-1009.4427296291888,-211.6675593396285,Compostagem(meio)
-1009.6933592406294,-211.54410587835446,Compostagem(meio)
-1009.6173307295048,-211.29437442057497,Compostagem(meio)
-1010.0330865473607,-213.55863399678128,Compostagem(meio)
-1011.4670278206668,-213.2363740455312,Compostagem(meio)
-1011.0869548828414,-204.75416958173446,Compostagem(meio)
-1006.7752696823864,-205.8018991812296,Compostagem(meio)
-1007.1168807070117,-215.92633612957616,Compostagem(meio)
-1006.8770772788776,-215.62740495696016,Compostagem(meio)
-1013.4150903394402,-215.08991721648272,Compostagem(meio)
-1013.205477143043,-214.73121041095874,Compostagem(meio)
-1014.2504415740277,-215.3859636121797,Compostagem(meio)
-1013.354977777708,-214.82692567830054,Compostagem(meio)
-1013.7142451792679,-214.90199425762148,Compostagem(meio)
-1013.4905115730617,-208.84266813908107,Compostagem(meio)
-1008.9988338358853,-208.4785483454889,Compostagem(meio)
-1008.4003281779023,-201.98060775340673,Compostagem(meio)
-1004.7244985941652,-202.3182326621336,Compostagem(meio)
-1004.7851724887314,-202.20560843187195,Compostagem(meio)
-1005.3946249101464,-202.53364131688613,Compostagem(meio)
-1005.7411649257192,-204.56671777535848,Compostagem(meio)
-1006.4579056968487,-204.2637810778706,Compostagem(meio)
-1007.6519974192797,-213.12162799848556,Compostagem(meio)
-1007.7252046691301,-212.9648007254982,Compostagem(meio)
-1011.6707199840275,-205.78289724709612,Compostagem(meio)
-1011.9692284354005,-205.96956872006194,Compostagem(meio)
-1008.515436759264,-206.2389980842836,Compostagem(meio)
-1008.067628334029,-205.9587927075445,Compostagem(meio)
-1008.6330300729987,-208.3160041777519,Compostagem(meio)
-1008.4831790220032,-208.22077718624678,Compostagem(meio)
-1010.8671024072028,-214.50483187734244,Compostagem(meio)
-1010.8657565927206,-214.50313291542625,Compostagem(meio)
-1014.3925643539042,-214.07501166710244,Compostagem(meio)
-1013.411731827111,-209.45277832041393,Compostagem(meio)
-1010.9885987569724,-209.96880292555034,Compostagem(meio)
-1011.2870511571691,-210.15484572844252,Compostagem(meio)
-1011.1376386869142,-210.05990342687437,Compostagem(meio)
-1011.1055750518626,-212.04379849877478,Compostagem(meio)
-1012.3586301228788,-212.2261410970641,Compostagem(meio)
-1012.1466057089256,-203.66140252787955,Compostagem(meio)
-1012.0985176275899,-203.34908468905996,Compostagem(meio)
-1008.4671208368509,-214.5439507056908,Compostagem(meio)
-1008.7656677108298,-214.730891407944,Compostagem(meio)
-1014.5662175408052,-213.69207988739436,Compostagem(meio)
-1014.9377191061922,-213.71994075316434,Compostagem(meio)
-1015.2644571910514,-213.84657887010871,Compostagem(meio)
-1015.0389359676064,-213.5012996738751,Compostagem(meio)
-1014.8351087794363,-207.36015606138244,Compostagem(meio)
-1014.5379010676461,-207.1747667592681,Compostagem(meio)
-1010.359457127679,-201.1817382311947,Compostagem(meio)
-1009.9127842055823,-200.9007848253823,Compostagem(meio)
-1006.693266800974,-201.480111295401,Compostagem(meio)
-1006.9918141188482,-201.66712971441484,Compostagem(meio)
-1006.8424430505856,-201.57281468295696,Compostagem(meio)
-1006.8104494632007,-203.55699477725284,Compostagem(meio)
-1006.8103286148362,-203.55594378681417,Compostagem(meio)
-1008.5323054810251,-212.0481947884964,Compostagem(meio)
-1008.2336272917637,-211.8598740765101,Compostagem(meio)
-1012.6203458411273,-204.94179514509779,Compostagem(meio)
-1012.6199041988384,-204.93644893030796,Compostagem(meio)
-1009.2426853640754,-205.46216614781406,Compostagem(meio)
-1009.6903844358003,-205.74152735348252,Compostagem(meio)
-1009.8075583169466,-207.81827648210492,Compostagem(meio)
-1009.0612211897878,-207.35109977990942,Compostagem(meio)
-1011.3707761098485,-213.79211430050782,Compostagem(meio)
-1011.3706731774346,-213.7910983581569,Compostagem(meio)
-1014.513706767344,-209.11425622621573,Compostagem(meio)
-1014.7360136448751,-209.04939525891132,Compostagem(meio)
-1012.0144036199272,-209.37911991159126,Compostagem(meio)
-1011.8649779957705,-209.28431928376085,Compostagem(meio)
-1011.6841056275825,-211.17512017995068,Compostagem(meio)
-1011.8328922526744,-211.26757551179253,Compostagem(meio)
-1011.2127566536819,-202.86099687308706,Compostagem(meio)
-1012.2890921837825,-202.4644688963126,Compostagem(meio)
-1012.4382790752134,-202.55721577137774,Compostagem(meio)
-1008.733885256961,-213.91085341955113,Compostagem(meio)
-1008.4353588007525,-213.72404244393874,Compostagem(meio)
-1014.832975290492,-213.05907015330195,Compostagem(meio)
-1014.8329504832491,-213.05876021237964,Compostagem(meio)
-1015.1311138426681,-213.2408794423045,Compostagem(meio)
-1015.0551906409491,-212.99325795649202,Compostagem(meio)
-1014.4810056960741,-206.82392970168985,Compostagem(meio)
-1014.9287912432974,-207.10401023669328,Compostagem(meio)
-1010.0052127080307,-200.6438003258354,Compostagem(meio)
-1010.0054547891723,-200.64714617906066,Compostagem(meio)
-1010.3036287523664,-200.82961926441203,Compostagem(meio)
-1006.6274616440915,-201.16347584060532,Compostagem(meio)
-1006.2973197440897,-202.96076347101553,Compostagem(meio)
-1006.8938471531419,-203.33301153477987,Compostagem(meio)
-1007.2882804801211,-211.39257827485744,Compostagem(meio)
-1008.4185052831272,-211.41985247427874,Compostagem(meio)
-1007.4402260325842,-204.8725929683278,Compostagem(meio)
-1012.207977846645,-204.12642800981666,Compostagem(meio)
-1011.909338766458,-203.93838107396732,Compostagem(meio)
-1008.5317020169987,-204.45895110570927,Compostagem(meio)
-1004.1649264263306,-205.17403214099795,Compostagem(meio)
-1003.0705891406978,-207.50941209751545,Compostagem(meio)
-1001.6367631786743,-207.8328050796863,Compostagem(meio)
-1000.1939509337171,-214.35604385304396,Compostagem(meio)
-998.3121865190606,-214.39765878300204,Compostagem(meio)
-997.123107570118,-210.24641617908128,Compostagem(meio)
-995.6860524908661,-210.15933519889222,Compostagem(meio)
-994.0266414556045,-210.13645311283472,Compostagem(meio)
-993.4469128685105,-210.5798911745278,Compostagem(meio)
-992.4132598605647,-212.80288634952194,Compostagem(meio)
-990.2381676382338,-213.09820512026818,Compostagem(meio)
-987.9392091336067,-204.75158132483193,Compostagem(meio)
-986.2698515515895,-200.91713308565704,Compostagem(meio)
-985.3629037097653,-216.05075551794835,Compostagem(meio)
-984.3502319923391,-216.32204591197114,Compostagem(meio)
-980.5361270312969,-200.86825646361103,Compostagem(meio)
-979.1629524481159,-201.0789968399331,Compostagem(meio)
-977.7727676177401,-200.7547998934897,Compostagem(meio)
-976.0423150757597,-201.34526292950795,Compostagem(meio)
-975.1504463991314,-201.70926761852388,Compostagem(meio)
-972.5023143195376,-201.36445678751807,Compostagem(meio)
-971.5892371550544,-201.80874443202447,Compostagem(meio)
-970.35881649556,-201.54823697693791,Compostagem(meio)
-968.1926077624885,-201.80941444811106,Compostagem(meio)
-967.0541970612194,-201.91036495527442,Compostagem(meio)
-965.4709950771339,-202.13914701239628,Compostagem(meio)
-963.825315520251,-202.52307514178756,Compostagem(meio)
-962.2939313311454,-202.67397563064696,Compostagem(meio)
-960.9100153380823,-202.91622650171303,Compostagem(meio)
-958.3051208406341,-202.86496811700636,Compostagem(meio)
-957.3842977902896,-203.3431489117629,Compostagem(meio)
-955.4264632105878,-203.13478216994554,Compostagem(meio)
-952.9494840771531,-203.25628371774474,Compostagem(meio)
-952.1441500631736,-203.35313619033877,Compostagem(meio)
-949.7902108269391,-201.39940162278617,Compostagem(meio)
-948.776341556033,-201.9679857504143,Compostagem(meio)
-947.51180744862,-204.28937279186175,Compostagem(meio)
-945.4334340734222,-199.38039411626232,Compostagem(meio)
-942.7537195616587,-197.20687237339916,Compostagem(meio)
-941.9052951615522,-197.9487808355134,Compostagem(meio)
-939.1739253031392,-195.85558178698193,Compostagem(meio)
-937.8251257954325,-195.97066345202984,Compostagem(meio)
-936.1534170609393,-195.9943526344341,Compostagem(meio)
-933.8375640234663,-196.1620870824354,Compostagem(meio)
-931.3516882726617,-196.3177840945482,Compostagem(meio)
-929.964284898113,-196.54262273236782,Compostagem(meio)
-928.9301558782863,-196.8339619402159,Compostagem(meio)
-926.6606544136539,-197.31283533793794,Compostagem(meio)
-925.4490437153163,-197.57047447977675,Compostagem(meio)
-922.8351342073784,-197.55201567047516,Compostagem(meio)
-921.6235880444601,-197.81018859100914,Compostagem(meio)
-920.4456366364229,-197.94276025241743,Compostagem(meio)
-918.2884959815401,-198.17156393693222,Compostagem(meio)
-915.5791535656645,-198.45465685556155,Compostagem(meio)
-914.4967850493176,-198.88599529035673,Compostagem(meio)
-912.0321627195972,-198.96159215817715,Compostagem(meio)
-909.2702378174235,-198.85049015657205,Compostagem(meio)
-908.2169448868826,-199.16902665847556,Compostagem(meio)
-906.2000693192804,-199.5243694524961,Compostagem(meio)
-904.6810365807469,-199.6291957543017,Compostagem(meio)
-903.2029531215776,-196.57534754582048,Compostagem(meio)
-900.0461987826493,-192.24796439628153,Compostagem(meio)
-898.3167644812693,-189.32383420177575,Compostagem(meio)
-896.0133328247139,-189.44123345343905,Compostagem(meio)
-894.1254232348074,-189.96658405118615,Compostagem(meio)
-891.2424663586025,-190.2526696849236,Compostagem(meio)
-889.6734437474679,-190.8885414206634,Compostagem(meio)
-887.8647668489812,-190.77258084234563,Compostagem(meio)
-885.9012433740809,-191.52136828270523,Compostagem(meio)
-883.173818951971,-191.76831013023184,Compostagem(meio)
-881.9253553662875,-191.6683078506485,Compostagem(meio)
-879.7591970572339,-191.9301027708807,Compostagem(meio)
