PC1,PC2,Class
0.5602469813075147,-0.9640188793518228,Compostagem
0.5909204931809621,-0.9546830093701605,Compostagem
0.5780728223815216,-0.9562213785874731,Compostagem
0.5622518729482968,-0.9658354296305892,Compostagem
0.5636376917786422,-0.9482511673584082,Compostagem
0.6100160983141517,-0.9683649121776796,Compostagem
0.4977897406965876,-0.9725428184559608,Compostagem
0.45044079388397984,-0.8278170347591748,Compostagem
0.4711557859763128,-0.970822692532424,Compostagem
0.47597359048395343,-1.0142206138322314,Compostagem
0.456842275397514,-1.0169892429468599,Compostagem
0.4978887339885622,-0.977232515606686,Compostagem
0.49610151038918654,-0.9702935556036724,Compostagem
0.4722300638550907,-0.9685267035184276,Compostagem
0.5473699507374902,-0.9574575915728891,Compostagem
0.4289982124024879,-1.026430001433624,Compostagem
0.43963189584885615,-1.0106685475468693,Compostagem
-0.33997508389825926,-1.0676295842316497,Compostagem
0.46206842702300926,-1.0119999765476397,Compostagem
0.5300618139573645,-1.0075967791648504,Compostagem
0.47164707027197433,-1.014870754907738,Compostagem
0.4749258892205061,-0.9750692938663817,Compostagem
0.4803878595463024,-0.9835439190708641,Compostagem
0.45582380652147564,-0.9796899543179266,Compostagem
0.5109810675225975,-1.009696487372525,Compostagem
0.5322683455889983,-0.9663944234801342,Compostagem
0.5299965043291305,-0.9554507034060523,Compostagem
0.5424474459996601,-1.0055073428561674,Compostagem
0.5329788023557621,-0.9845114568076963,Compostagem
0.5380065576309693,-0.9628875925599304,Compostagem
0.3713175539352001,-1.035118131175738,Compostagem
0.40643247945259614,-1.0075505820550192,Compostagem
0.46152071993894145,-0.9986953020933003,Compostagem
0.46574004392639634,-1.0058495621464203,Compostagem
0.372822424474944,-1.0318710502606951,Compostagem
0.43711240676407076,-1.0316262256115358,Compostagem
0.5374931080838835,-0.971075108377115,Compostagem
0.4854914019600155,-0.9839383159267867,Compostagem
0.45349984288587103,-1.0183168428756733,Compostagem
0.4023731707973018,-1.0086587123791655,Compostagem
0.5266353720003152,-0.9789408477492163,Compostagem
0.43582336695919643,-1.028287978435882,Compostagem
0.3711674865174989,-1.0436755519741852,Compostagem
0.5350004850814877,-0.803291667297582,Compostagem
0.4444013304271882,-1.00141237032961,Compostagem
0.4183086991411231,-0.9916480430661219,Compostagem
0.400326064567838,-1.0285661081098545,Compostagem
0.4936700921003055,-0.9717918323037307,Compostagem
-0.5263068993260102,-1.12745796551243,Compostagem
0.4314379166333483,-1.0078498674971992,Compostagem
0.35164092842611616,-1.0245806455940083,Compostagem
0.48945912074707953,-0.9962038567777954,Compostagem
0.34298622747618485,-1.038702565663468,Compostagem
0.4282527939591229,-1.0226193689100578,Compostagem
0.5172896120450997,-0.9810591079301645,Compostagem
0.3862627168112584,-1.0098528251503223,Compostagem
0.42730558841446825,-0.8303772065876369,Compostagem
0.4830560782948093,-0.9694052076265597,Compostagem
0.3330496969220248,-1.047122115703327,Compostagem
0.5075019070719464,-0.9891267428644296,Compostagem
0.5570265443862247,-0.9696344247740933,Compostagem
0.4291247029230675,-1.010560431430972,Compostagem
0.47087550124983957,-1.0064117778366455,Compostagem
0.3543703273045751,-1.0206441449334809,Compostagem
0.49726996344432417,-0.9937391023454966,Compostagem
0.324403963864438,-1.0437504886606979,Compostagem
0.5031474388069658,-0.9812682183358629,Compostagem
0.33542819785591654,-1.0425481383220856,Compostagem
0.3926381804797794,-1.0053521997267156,Compostagem
0.49484514308083233,-0.965409764184847,Compostagem
0.3485953909252855,-1.0248216324721904,Compostagem
0.4897990111470524,-1.0008042539723405,Compostagem
0.4986253876470437,-0.9856854587051784,Compostagem
0.3230658464439122,-1.042927397365591,Compostagem
0.41228836730567053,-1.0128416163510126,Compostagem
0.5452346363025203,-0.9512434714220163,Compostagem
0.357482000278118,-1.036089355128653,Compostagem
0.4659156596194518,-0.9884178910306568,Compostagem
0.3557678622848206,-1.0266659037442663,Compostagem
0.42130703824416293,-0.9948471809770636,Compostagem
0.5288283367337572,-0.7948700408022759,Compostagem
0.7014491099480866,-1.0041692746291024,Compostagem
0.3732089010029766,-1.0408836749001054,Compostagem
0.4366883519406852,-0.8076184501227459,Compostagem
0.4214464987238707,-0.8259264721804627,Compostagem
0.3513059858669488,-1.0138738094854751,Compostagem
0.3637502665609857,-1.0077169925065026,Compostagem
0.44876809475581997,-0.8261212232023588,Compostagem
0.33560531867653737,-1.0229955393007284,Compostagem
0.4363673139699192,-0.8366834913362339,Compostagem
0.32012842436510236,-1.04373179582413,Compostagem
0.33197312835105947,-1.035646913559676,Compostagem
0.4629124751676614,-0.9899952430493059,Compostagem
0.3768739576500276,-1.0096815938060137,Compostagem
0.4028102102835076,-0.9879865333080169,Compostagem
0.41448460338922666,-0.8316756773848459,Compostagem
0.3930099264285908,-0.9971098140556225,Compostagem
0.4371119995380683,-0.8426077415135376,Compostagem
0.413771877713498,-1.0453916454486847,Compostagem
0.4213622176424831,-1.0343597237277433,Compostagem
0.35929483872078405,-1.0508332931867992,Compostagem
0.23880523692795802,-0.854181803429348,Compostagem
0.4808611839832779,-0.9835511292691336,Compostagem
0.4164198910940572,-0.7954211696976771,Compostagem
0.5446034609860685,-0.9796773561054141,Compostagem
0.283132301652056,-1.0292173323295168,Compostagem
0.3151566547347566,-0.9969878251099774,Compostagem
0.3223633318843451,-0.8706729929625573,Compostagem
0.3249614393347654,-1.051760316168956,Compostagem
0.406413996363337,-0.8465055856481541,Compostagem
0.45645475974626526,-1.0119747197471656,Compostagem
0.365396941294141,-1.007679297033032,Compostagem
0.405955649899614,-0.9912400338108616,Compostagem
-0.6025591854999726,-1.12411097278746,Compostagem
0.44349585567388145,-1.0210166392026125,Compostagem
0.3713207125478919,-1.0392497042126605,Compostagem
0.3583901206321071,-1.001765387318506,Compostagem
0.28192854863793315,-1.0422222692502205,Compostagem
0.3180583628566789,-1.0454601848068525,Compostagem
0.35093002474715146,-1.0073927700761578,Compostagem
0.35520868993296817,-1.021995914352283,Compostagem
0.30342581331951746,-1.0253654875760554,Compostagem
0.34835293337883433,-1.0283100513677748,Compostagem
0.39863113221542457,-1.0269705933777353,Compostagem
-0.609652201695116,-1.1450982488074892,Compostagem
0.38201300408357974,-1.0303770812277386,Compostagem
0.407669886298524,-1.0092797572831755,Compostagem
0.33167877089446834,-1.031436353658351,Compostagem
0.30156003885315064,-1.0495706806882321,Compostagem
0.2782945784672585,-1.056722305187832,Compostagem
0.3968488697974619,-1.002293653808245,Compostagem
0.4304209104192691,-0.9926617419765646,Compostagem
0.40044755572829865,-1.0332601125851186,Compostagem
0.4104217784903712,-1.0186040053231031,Compostagem
0.3740010338106991,-1.0378283594326803,Compostagem
0.3295412380164173,-1.0439057342734932,Compostagem
0.7467119834322219,-0.9636306656268231,Compostagem
0.2985408468673335,-1.035118437642857,Compostagem
0.38418817912151704,-0.9935437993768197,Compostagem
0.34147352709171275,-1.0564051685957716,Compostagem
0.422005941533653,-0.8207909846805874,Compostagem
0.30236890086735635,-1.0625447871537141,Compostagem
0.36093801114182233,-1.0524201052547533,Compostagem
0.30793862107046366,-1.0556907848640456,Compostagem
0.3755314801836902,-1.0154884422996886,Compostagem
0.34821504189072994,-1.0538748656408263,Compostagem
0.43487546195888505,-0.9965990011101787,Compostagem
0.3467807652837236,-1.0518384608818192,Compostagem
0.3551286481537847,-0.8517866161526833,Compostagem
0.36445604339944776,-1.0119000749649338,Compostagem
0.34343976099966794,-0.8420275564302061,Compostagem
0.3208712392609769,-1.035884934832519,Compostagem
0.3207299198416201,-1.0090758582236266,Compostagem
0.324934746416591,-1.0608831368725706,Compostagem
0.30558419257477026,-1.010151131933274,Compostagem
0.25751506083059966,-1.0563269585206536,Compostagem
0.3044115892503329,-0.8748596402727329,Compostagem
0.2660526784661657,-1.0591351739829258,Compostagem
0.38425857402605706,-0.8757634470309997,Compostagem
0.3423685039425611,-1.0190281531583538,Compostagem
0.3127977413619163,-1.0167864086407992,Compostagem
0.4484284052090486,-0.8168744477094029,Compostagem
0.2728379174575212,-1.032898290887608,Compostagem
0.7371292057408753,-0.9681786805042074,Compostagem
0.33245201099307253,-1.0450805829746392,Compostagem
0.3498450106256461,-1.032909335834087,Compostagem
0.3234302573627139,-1.0331085958427306,Compostagem
0.3669880326456797,-1.0089828830800562,Compostagem
0.38532315368906844,-1.0104908347312511,Compostagem
0.30050959019376833,-1.0226133951723233,Compostagem
0.17306117239407845,-1.072400467366585,Compostagem
0.28208053182270815,-1.0459999826521773,Compostagem
0.39669024449202034,-0.846651992292732,Compostagem
0.2846422971350235,-1.0169545649138914,Compostagem
0.41159344811442683,-0.8383288523308464,Compostagem
0.2478029687641715,-1.0638680526799522,Compostagem
0.3899055461016377,-0.8235850118719334,Compostagem
0.3350090524532989,-1.0423057642156024,Compostagem
0.2969320288307847,-1.0328867304019784,Compostagem
0.39427469487255656,-0.9967246855923269,Compostagem
0.39070260490392067,-1.0369630100919678,Compostagem
0.22449891584937698,-1.0708972372588923,Compostagem
0.32375024358296456,-1.0414287703725833,Compostagem
0.35650631713488323,-1.025448982541437,Compostagem
0.35999713181401993,-1.0145927556201015,Compostagem
0.3892623906868018,-1.0094691947102912,Compostagem
0.35154807066013893,-1.03847519744958,Compostagem
0.2535945316739581,-1.0386604603720637,Compostagem
0.2532618612031485,-0.8903781357966325,Compostagem
0.3128944841409071,-1.0492929895139331,Compostagem
0.3003887905211881,-0.8820878335463882,Compostagem
0.2671505576159879,-0.8889023294771459,Compostagem
0.23905376048087787,-0.8843277635936051,Compostagem
0.30464235395491684,-1.0283959970799417,Compostagem
-0.5365501054780104,-1.1304944099967766,Compostagem
0.36067033195464243,-0.881223229563898,Compostagem
0.22566156031925763,-1.0409097688196207,Compostagem
0.3201206011504813,-1.0514188795813084,Compostagem
0.34256966713174225,-0.8868212458315198,Compostagem
0.3108710898831311,-1.0689319919753886,Compostagem
0.3097489777032164,-1.068446870392295,Compostagem
0.2791666438465664,-1.0169787245050685,Compostagem
0.25660868027347183,-1.044908560387574,Compostagem
0.30929187056392904,-1.0594239516177475,Compostagem
-0.5356515797195313,-1.1185762384179008,Compostagem
0.30376508130429236,-1.0322500121543512,Compostagem
0.2627366659527424,-1.0587563983640371,Compostagem
0.1282209959812129,-1.0765074219069004,Compostagem
0.3579409363683928,-1.0149331392661314,Compostagem
0.22260658626042468,-1.058688452755442,Compostagem
0.23704122331604163,-1.0646969877938999,Compostagem
0.2244938284735396,-1.047381569540928,Compostagem
0.30449567256949794,-0.9946558813976899,Compostagem
0.1766941268573584,-1.0626291499480558,Compostagem
0.20195821228157088,-1.0142297873592419,Compostagem
0.2787983961875954,-0.9989388824413817,Compostagem
0.18803405179852575,-1.0474996429079708,Compostagem
0.24735803872793546,-1.0298820239942912,Compostagem
0.23618717700692005,-0.8649313014456934,Compostagem
0.13950484271644528,-1.027183931196813,Compostagem
0.23294826436099356,-0.8622989115797104,Compostagem
0.195856442895374,-1.0098346441778965,Compostagem
0.12270026600969837,-1.047214943828272,Compostagem
0.18933696849393944,-1.0161382119569777,Compostagem
0.12812963611725306,-0.8787049942273013,Compostagem
0.19828291411185667,-1.056791652428977,Compostagem
-0.08570759068057203,-1.1114695130996968,Compostagem
0.03897610633382354,-1.1051832221472968,Compostagem
0.13456300319385092,-0.9144572480952612,Compostagem
0.11479157839184305,-1.0796043405589364,Compostagem
0.1419833868094803,-1.1248269099322428,Compostagem
0.019798053884500785,-1.141913469861851,Compostagem
0.08782743072153275,-1.1240016347865418,Compostagem
0.06825359523361997,-1.1255347722680757,Compostagem
0.13206494914114636,-0.9516012189937991,Compostagem
0.08857564390220206,-1.1463322178176576,Compostagem
0.042127747247993404,-1.2031810477659077,Compostagem
0.07001749949179364,-1.1750804619319155,Compostagem
0.02668056891427151,-1.1704943998120234,Compostagem
0.44771936773065063,-1.1877591859946253,Compostagem
0.10927840385959509,-1.217425950591396,Compostagem
0.14360042588999533,-1.022711334819757,Compostagem
0.0930514219024367,-1.2359141173502952,Compostagem
0.0921741681485673,-1.250871789069828,Compostagem
0.0644748525552024,-1.2688290546271521,Compostagem
0.1812316088065505,-1.2131573185464268,Compostagem
0.13340479776219671,-1.2177531039641276,Compostagem
-0.8661069038625783,-1.3480216837753687,Compostagem
0.015643549881759988,-1.1172239021462704,Compostagem
-0.010232906943063143,-1.3092527894784824,Compostagem
0.10071529558157181,-1.2619660071402123,Compostagem
0.11209167871060476,-1.2593001227188203,Compostagem
0.019645210861736376,-1.325362146630403,Compostagem
0.1116254208038628,-1.27794057065007,Compostagem
0.022334362863074057,-1.333463918634324,Compostagem
0.05365903405474524,-1.320196253481476,Compostagem
0.0020380355354443053,-1.346430832805515,Compostagem
-0.011930521132528378,-1.3433772435000828,Compostagem
0.037222255943818526,-1.317967180023552,Compostagem
0.03437603638568365,-1.3643899882801824,Compostagem
0.1328973955975765,-1.3136120909865123,Compostagem
0.12591596156153617,-1.3151156666756432,Compostagem
0.012932436994046904,-1.3837412228628132,Compostagem
-0.8695808609151056,-1.4620012280049015,Compostagem
-0.036104960191912866,-1.3967403475808522,Compostagem
0.11752323753121832,-1.3562083846034194,Compostagem
0.24191858417295614,-1.3322188256628942,Compostagem
-0.7273935620427744,-1.4277997783222838,Compostagem
0.13608898560600977,-1.3528561980750233,Compostagem
0.04745360578512479,-1.3951937854194774,Compostagem
0.10472599137937294,-1.3617022444029159,Compostagem
0.4996806061144764,-1.3266904738423029,Compostagem
0.0101356427424253,-1.4093438563694578,Compostagem
0.1038149472905252,-1.3824842303516245,Compostagem
0.008054326983567795,-1.4290960238464432,Compostagem
0.15538365777117177,-1.3857769891126919,Compostagem
0.06111202877612896,-1.409392295713146,Compostagem
-0.013417842222069558,-1.4572180446362142,Compostagem
-0.40866148854696094,-1.7852007199530455,Compostagem
0.13540044930262415,-1.4204498015231215,Compostagem
0.19576421720850762,-1.3956362720077324,Compostagem
0.04793481147549722,-1.4505625339257815,Compostagem
0.051135341984476536,-1.4517035219629995,Compostagem
0.07178886437988527,-1.4241112497536021,Compostagem
0.023571351073181892,-1.4711539337824853,Compostagem
0.12389265666256041,-1.434845720842925,Compostagem
0.07803595862088916,-1.4285676379918393,Compostagem
-0.76972758011764,-1.531242870289747,Compostagem
0.11360773639612902,-1.4739083531009833,Compostagem
-0.790090803583573,-1.5634115137410705,Compostagem
0.12012552408611189,-1.3139784663358753,Compostagem
-0.005558228379302728,-1.4877032119142932,Compostagem
0.1705223415125391,-1.434465003589194,Compostagem
0.08813271571717096,-1.4877873266293526,Compostagem
0.035630473339979866,-1.515057516460685,Compostagem
0.1553322265391241,-1.307621776970768,Compostagem
0.16750688595253962,-1.443573970865673,Compostagem
0.22451101120646,-1.4457837383357732,Compostagem
0.10960419090420127,-1.470608292539934,Compostagem
0.16144217404747974,-1.4743891010744268,Compostagem
0.0785627328657941,-1.5021119637568845,Compostagem
0.10287247597061844,-1.5177839427935502,Compostagem
0.1329082585783148,-1.480152694161473,Compostagem
0.10197369934200429,-1.4831848848926277,Compostagem
0.05306183647971083,-1.5353061934567165,Compostagem
0.08049618846772409,-1.5430955776441535,Compostagem
0.11666290768380713,-1.5053981095574553,Compostagem
0.09246721437681284,-1.5435284499085784,Compostagem
0.08911262865109763,-1.5548140507356636,Compostagem
0.10704477904769646,-1.5589576494029458,Compostagem
0.07732725159470914,-1.5454286516372013,Compostagem
0.5153562930669691,-1.5016349717112394,Compostagem
0.19077667956595631,-1.521838369120833,Compostagem
0.2591906093449834,-1.3385094329180116,Compostagem
0.21260751325952243,-1.5606429454917221,Compostagem
-0.006745733292291016,-1.57790921114396,Compostagem
0.2584165826848661,-1.514686089795341,Compostagem
0.254161564962835,-1.5132240125095213,Compostagem
0.24042371592350106,-1.515921013965175,Compostagem
0.2553157748717558,-1.3465778920529008,Compostagem
0.24671813189377267,-1.5742310346029063,Compostagem
0.25869696479782345,-1.521127824052764,Compostagem
0.2089480732414764,-1.5324504365269227,Compostagem
0.137343103870746,-1.5703207846263023,Compostagem
0.09530984579320777,-1.5799502978178155,Compostagem
0.22573244909561643,-1.5561227627742267,Compostagem
0.20521872746656245,-1.556860884353944,Compostagem
0.1154438316143179,-1.4242801384275803,Compostagem
0.1662462743408321,-1.407465437835939,Compostagem
0.5184006282819567,-1.5603746967447232,Compostagem
0.12383475853933848,-1.5932511245226193,Compostagem
0.1745734996700323,-1.5569209500057564,Compostagem
0.1991583993728506,-1.547271604588501,Compostagem
-0.7433443461814,-1.6841302422878592,Compostagem
0.1329054770680349,-1.5688981558983053,Compostagem
0.31824391370707783,-1.358595743936078,Compostagem
0.2291924729161012,-1.5875693329719036,Compostagem
0.2128535388575267,-1.4204780502924292,Compostagem
0.31410189731131616,-1.5575841158521724,Compostagem
0.11487059433297592,-1.6189400752895027,Compostagem
0.15940663701667898,-1.594179937257603,Compostagem
0.5529946237722645,-1.5562215558148733,Compostagem
0.30228104575865045,-1.534776080157039,Compostagem
0.09090621152081278,-1.6334192641052945,Compostagem
0.23800187654872085,-1.5779894839141329,Compostagem
0.22080031436527744,-1.447363490322517,Compostagem
0.2637429053044728,-1.543894506070861,Compostagem
0.23970809699084344,-1.5427221453273268,Compostagem
0.30313537843863986,-1.5298678774386218,Compostagem
0.17109377629677505,-1.6044629772386918,Compostagem
0.17902812769660273,-1.5523338754411695,Compostagem
0.5683644232915203,-1.5556008063018893,Compostagem
0.2508459204073469,-1.5479391271152776,Compostagem
0.19078892281369145,-1.4041276119771233,Compostagem
0.20430089380763264,-1.5796186671366166,Compostagem
0.14581433095185997,-1.4268960636566166,Compostagem
0.14118751505938756,-1.6009136245924185,Compostagem
0.23472220760945078,-1.420677042370581,Compostagem
0.22713385187760612,-1.4170950689747457,Compostagem
0.3305810758013842,-1.5298399935424367,Compostagem
0.2418074162964954,-1.562321166920668,Compostagem
0.12005503232088933,-1.6088651772743146,Compostagem
0.27793483446748485,-1.3845207828881818,Compostagem
0.23023800257967805,-1.5724903872460365,Compostagem
-0.6072840130168149,-1.6587400258326734,Compostagem
0.25205098723536595,-1.5831552642643394,Compostagem
0.21354959825901085,-1.6019833638072434,Compostagem
0.21139601298985142,-1.6068724962233707,Compostagem
0.2957947323668263,-1.5539223525284933,Compostagem
0.3870907103325651,-1.5385380505440676,Compostagem
-0.6950231789658294,-1.6904795468383633,Compostagem
0.21654680325876952,-1.6082170021543698,Compostagem
0.17034348422082338,-1.602611492891684,Compostagem
0.2296501478302646,-1.6021056757466368,Compostagem
0.36079619668585333,-1.5803700282302744,Compostagem
0.20217905042345335,-1.6001210638526808,Compostagem
0.3679935688141387,-1.3986802371491291,Compostagem
0.2971356885145767,-1.5592399772502137,Compostagem
0.28325412374125397,-1.4194255248340653,Compostagem
0.396874821437257,-1.3655585007372737,Compostagem
0.690142648976532,-1.5147334644572674,Compostagem
0.25251520651518117,-1.5887242949339346,Compostagem
0.37822163200194286,-1.5708492763422073,Compostagem
0.3143398603958117,-1.5752164228704815,Compostagem
0.23229980623146118,-1.4302425603660458,Compostagem
0.30310499449878214,-1.416750760646973,Compostagem
-0.492365091968199,-1.6426468718320038,Compostagem
0.1243070745566601,-1.5894852635133536,Compostagem
0.3011846853800736,-1.430072766233065,Compostagem
0.30137929955352305,-1.5991349176486647,Compostagem
0.21496357604993543,-1.6192400970512009,Compostagem
0.3499441533264855,-1.4273254414838166,Compostagem
0.35199754369521374,-1.6045091302498018,Compostagem
0.38209790718194603,-1.3882182780187606,Compostagem
0.2978365489762012,-1.6005235144929493,Compostagem
0.43160084976882784,-1.383195287878802,Compostagem
0.3185883667106766,-1.5723010366274257,Compostagem
0.31901161726526683,-1.6084849253967155,Compostagem
0.2540763467135058,-1.6115914900879824,Compostagem
0.30466208008640094,-1.6118004338019098,Compostagem
0.26603595879334196,-1.6046097647417334,Compostagem
0.39785654149461297,-1.5515471202006235,Compostagem
0.3371152596360576,-1.6013034658519805,Compostagem
0.36898512259468924,-1.6035981440419873,Compostagem
0.30187541440227805,-1.5960812685159695,Compostagem
0.4002454490636649,-1.542888565170686,Compostagem
0.30349124799935745,-1.562671547861013,Compostagem
0.29441590153156943,-1.5873868081633782,Compostagem
0.3572997646260794,-1.5642753768459259,Compostagem
0.3976984947798386,-1.5701672329587628,Compostagem
0.3226880572850337,-1.4300506542134979,Compostagem
0.40202422547212885,-1.5601417882813855,Compostagem
0.4720077554214337,-1.550784109207416,Compostagem
0.32340097680168706,-1.5939644734685128,Compostagem
0.26706814146431646,-1.607964043143578,Compostagem
0.3617716013673259,-1.5560053911608975,Compostagem
0.5369697846645266,-1.3698176477473956,Compostagem
0.4082575281426342,-1.5628862017075835,Compostagem
0.1763278445445123,-1.6210247618180558,Compostagem
0.37384785780743696,-1.5805858846627614,Compostagem
0.38227169166402974,-1.5463970726343368,Compostagem
0.4563174091213354,-1.53672451838762,Compostagem
0.5313090820288001,-1.3538530090626775,Compostagem
0.15054025210578317,-1.6171757195052612,Compostagem
0.7396287929433888,-1.531127161271506,Compostagem
0.46483231017612126,-1.5464223301713207,Compostagem
0.4582726115025282,-1.3715357440808276,Compostagem
0.46259152130940634,-1.5683799443204656,Compostagem
0.38976504065551526,-1.58730345467756,Compostagem
0.4888796465472762,-1.5250433729043533,Compostagem
0.4165512543790967,-1.5777997521937894,Compostagem
0.4858688262321637,-1.5514194001713164,Compostagem
0.3663606552579638,-1.4040971424928408,Compostagem
0.3670782418894736,-1.5412299915634042,Compostagem
0.4528271392164906,-1.3769869757211195,Compostagem
0.4571910835807788,-1.5382013446936085,Compostagem
0.5081798663819509,-1.5471515013919046,Compostagem
0.5270294302055539,-1.5266684621170217,Compostagem
0.3512214007003254,-1.5883478542140692,Compostagem
0.3462859045020592,-1.5911889917182986,Compostagem
0.29893585700025094,-1.4133220197895542,Compostagem
0.4280372251082642,-1.3621890766369458,Compostagem
0.4291879653562699,-1.3893286476398752,Compostagem
0.5372409319877189,-1.5266875091665746,Compostagem
0.36514711912609654,-1.404503512347765,Compostagem
0.5184519747881351,-1.5181645223077467,Compostagem
0.37722844739197425,-1.5999558016718383,Compostagem
0.3942169184375824,-1.555572263223393,Compostagem
0.539573453238332,-1.3655916832853576,Compostagem
0.5100334145250225,-1.5287676914432173,Compostagem
-0.44316994357932915,-1.6556699610628578,Compostagem
0.4379624786650618,-1.5590741034097746,Compostagem
0.5106243572976189,-1.3562613569630155,Compostagem
0.45584763306206905,-1.537106179561112,Compostagem
0.5513299783000859,-1.5277872517262683,Compostagem
0.47618059469415647,-1.5697142390436494,Compostagem
0.38435182390069206,-1.405753199726516,Compostagem
0.7739621425718481,-1.5264033476943448,Compostagem
0.7758184892119374,-1.5313416934326922,Compostagem
0.5311324045917674,-1.5302139145116556,Compostagem
-0.4298963256383769,-1.6144874335601287,Compostagem
0.5742928340743416,-1.5213323932232166,Compostagem
0.4819066476850794,-1.3847546889162334,Compostagem
0.4471469581138079,-1.395463286173631,Compostagem
0.36763088695361523,-1.5937772508212478,Compostagem
0.5111681858414532,-1.5128245456876184,Compostagem
0.5587137143847355,-1.515259822115821,Compostagem
0.4114182127723014,-1.5779237114380384,Compostagem
0.5204465644029725,-1.5158802785970438,Compostagem
0.57821886852305,-1.3520028236068575,Compostagem
0.22497038903740108,-1.5568799630712586,Compostagem
0.4165154252348533,-1.5792597949229248,Compostagem
0.41527313106347724,-1.570386343493014,Compostagem
0.45584378660243446,-1.5401533836099186,Compostagem
0.4522137724047323,-1.5697841590152575,Compostagem
0.5448817975037322,-1.518232181601008,Compostagem
0.5828697263090317,-1.5212485318292464,Compostagem
0.5938615083053504,-1.5095810855109058,Compostagem
0.5298937298720514,-1.5441389572818103,Compostagem
0.4716200680742994,-1.577574608122814,Compostagem
0.407763840448863,-1.5705606396266578,Compostagem
0.46731514628790954,-1.5649682841752934,Compostagem
0.42131353173798713,-1.3965396954875686,Compostagem
0.5313460995666358,-1.5162376412385057,Compostagem
-0.3744537392482346,-1.6420748889909964,Compostagem
0.5916547336758161,-1.5420256458562867,Compostagem
0.5503378845515429,-1.3489762650901158,Compostagem
0.4780680489643911,-1.3851680910678452,Compostagem
0.5687322919294108,-1.5100644136237007,Compostagem
0.545154119220205,-1.3507919433952225,Compostagem
0.5676437905096223,-1.5291980577418636,Compostagem
0.61023177621196,-1.5051859279814876,Compostagem
0.4962944323783402,-1.5309588843700295,Compostagem
0.5049942231469373,-1.5346122172028371,Compostagem
0.43687900943225966,-1.5568956297196077,Compostagem
0.5988463549656659,-1.5242752785389377,Compostagem
0.5759680621921452,-1.5072952403863398,Compostagem
-0.4038058518047527,-1.5879451328853325,Compostagem
0.6009727326593943,-1.4868893482518752,Compostagem
0.6177212439232181,-1.4965181672339831,Compostagem
0.6278601428585792,-1.4976973727118577,Compostagem
0.5041882164308681,-1.5371439408225525,Compostagem
0.6046916081435539,-1.4967981033089544,Compostagem
-0.37515978332924743,-1.6219835752286438,Compostagem
0.5185051397849899,-1.5652445387812648,Compostagem
0.6304969502707607,-1.4880568992479735,Compostagem
0.5431278520693549,-1.5107808759348507,Compostagem
0.6287147949963644,-1.3440916810587653,Compostagem
0.5820952137787213,-1.5452500643104357,Compostagem
0.5614487910633276,-1.4933476923360098,Compostagem
0.4915436200460542,-1.5479198132613492,Compostagem
0.5166020305120131,-1.540918317199496,Compostagem
0.3528577445725265,-1.5473933338199597,Compostagem
0.5972944620245461,-1.3490992219265536,Compostagem
